name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Boutroux - Porte de Vitry,13047,1,13,"[48.822632, 2.377738]",2023-04-25T07:42:37+00:00,14,34,49,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Jules Guesde - Alsace,23006,10,10,"[48.89056627550627, 2.295077741146088]",2023-04-25T07:45:21+00:00,20,5,25,OUI,OUI,Levallois-Perret,OUI,2023-04-25T07:58:00.616Z
Pont De Charenton,44103,1,2,"[48.8179685, 2.4199531]",2023-04-25T07:41:53+00:00,3,15,18,OUI,OUI,Saint-Maurice,OUI,2023-04-25T07:58:00.616Z
Pierre Brossolette - Adolphe Pinard,22403,4,0,"[48.82177227954821, 2.313155829906464]",2023-04-25T07:44:26+00:00,4,19,24,OUI,OUI,Malakoff,OUI,2023-04-25T07:58:00.616Z
Place Centrale,21951,4,1,"[48.78740167690531, 2.2278830409049992]",2023-04-25T07:41:30+00:00,5,17,22,OUI,OUI,Meudon,OUI,2023-04-25T07:58:00.616Z
Gare de Nanterre Ville,92005,9,11,"[48.8950295, 2.1957932]",2023-04-25T07:42:33+00:00,20,23,43,OUI,OUI,Nanterre,OUI,2023-04-25T07:58:00.616Z
Charles de Gaulle - Orléans,22009,11,10,"[48.88092225101522, 2.271581590175629]",2023-04-25T07:44:32+00:00,21,4,26,OUI,OUI,Neuilly-sur-Seine,OUI,2023-04-25T07:58:00.616Z
Gergovie - Vercingétorix,14128,1,1,"[48.83453413883994, 2.313154547426182]",2023-04-25T07:39:00+00:00,2,26,29,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Commandant l'Herminier - Gallieni,20004,1,1,"[48.847040552603, 2.4160453677177]",2023-04-25T07:41:17+00:00,2,15,17,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Sambre et Meuse - Villette,10039,3,1,"[48.874405666217, 2.3738072379951]",2023-04-25T07:37:44+00:00,4,21,25,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Station Paris Basketball - Stade Georges Carpentier,13117,3,0,"[48.82048243838136, 2.366832196712494]",2023-04-25T07:42:50+00:00,3,37,40,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Pyramide - Parc Floral,12125,16,10,"[48.837442, 2.440452]",2023-04-25T07:45:01+00:00,26,24,50,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Demi-Lune - Aristide Briand,31026,0,0,"[48.87626381919953, 2.4562818557024]",2023-04-25T07:44:09+00:00,0,20,20,OUI,OUI,Montreuil,OUI,2023-04-25T07:58:00.616Z
Bois de Vincennes - Porte Jaune,12129,2,1,"[48.838751246689455, 2.4605489149689674]",2023-04-25T07:43:51+00:00,3,32,35,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Pré Saint-Gervais - Lilas,19113,0,0,"[48.87787062698808, 2.39590734243393]",2023-04-25T07:44:32+00:00,0,27,28,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Choron - Martyrs,9016,1,2,"[48.877851443502536, 2.3396701365709305]",2023-04-25T07:39:33+00:00,3,14,17,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Square Edmond Pépin,33104,2,0,"[48.883656206899, 2.4033531546593]",2023-04-25T07:41:39+00:00,2,25,30,OUI,OUI,Le Pré-Saint-Gervais,OUI,2023-04-25T07:58:00.616Z
Auguste Blanqui - Glacière,13515,0,0,"[48.831151602964354, 2.3438221961259837]",2023-04-25T07:44:41+00:00,0,57,60,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Bastille - Quai de la Rapée,12150,4,5,"[48.84682410855, 2.3669364675879]",2023-04-25T07:43:40+00:00,9,16,27,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Paul Klee - Place Augusta Holmes,13020,13,12,"[48.838946417408025, 2.3704235663952966]",2023-04-25T07:43:53+00:00,25,18,43,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Jacquard - Ternaux,11031,3,3,"[48.8646605, 2.373162]",2023-04-25T07:44:51+00:00,6,31,39,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Santé - Arago,14113,2,0,"[48.83507657562064, 2.3415737262044938]",2023-04-25T07:44:13+00:00,2,36,38,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Gare du Nord - Place de Valenciennes,10152,4,1,"[48.879089, 2.354235]",2023-04-25T07:45:31+00:00,5,19,25,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Place du Front Populaire - George Sand,32021,21,9,"[48.90680713698062, 2.364541214992642]",2023-04-25T07:45:29+00:00,30,4,35,OUI,OUI,Saint-Denis,OUI,2023-04-25T07:58:00.616Z
Place de la Montagne du Goulet,15060,5,13,"[48.8443415, 2.2773844]",2023-04-25T07:39:40+00:00,18,1,21,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Athènes - Clichy,9036,10,2,"[48.878113787876, 2.32956021945824]",2023-04-25T07:45:36+00:00,12,6,20,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Gare de Lyon - Van Gogh,12006,20,30,"[48.843839785643, 2.3704450240357]",2023-04-25T07:45:07+00:00,50,0,51,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Cimetière d'Issy-les-Moulineaux,21316,1,0,"[48.81769977392539, 2.260931208729744]",2023-04-25T07:41:19+00:00,1,23,24,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-25T07:58:00.616Z
Pierre Demours - Laugier,17029,3,2,"[48.8813072, 2.294846]",2023-04-25T07:45:23+00:00,5,31,37,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Joseph Sansboeuf - Saint Lazare,8008,3,6,"[48.87531563065266, 2.3229019716382027]",2023-04-25T07:45:37+00:00,9,7,18,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Place Jules Ferry,21203,10,0,"[48.812107928414775, 2.325837314128876]",2023-04-25T07:45:41+00:00,10,17,28,OUI,OUI,Montrouge,OUI,2023-04-25T07:58:00.616Z
Gare de l'Est - Fidélité,10017,6,2,"[48.874575, 2.356796]",2023-04-25T07:43:49+00:00,8,5,15,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Ecole Militaire - Place Joffre,7111,1,11,"[48.852060203582795, 2.301799356937409]",2023-04-25T07:45:40+00:00,12,14,26,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Belleville - Couronnes,20039,1,0,"[48.868831082877, 2.3809862136841]",2023-04-25T07:44:29+00:00,1,47,50,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Gare du Nord - Denain,10153,1,0,"[48.879595787608, 2.3544725775719]",2023-04-25T07:45:31+00:00,1,17,20,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Marcel Yol - Jullien,21708,2,0,"[48.82537611802588, 2.287235018058929]",2023-04-25T07:36:17+00:00,2,28,30,OUI,OUI,Vanves,OUI,2023-04-25T07:58:00.616Z
Hôtel de ville de Fontenay-sous-Bois,41210,0,0,"[48.84949749106274, 2.4750164151191716]",2023-04-25T07:44:41+00:00,0,20,20,OUI,OUI,Fontenay-sous-Bois,OUI,2023-04-25T07:58:00.616Z
Marc Sangnier - Division Leclerc,42304,1,12,"[48.78599652305309, 2.329955510795116]",2023-04-25T07:40:43+00:00,13,10,24,OUI,OUI,Cachan,OUI,2023-04-25T07:58:00.616Z
Pierre Levée - Fontaine Timbaud,11109,3,3,"[48.86632723374305, 2.3711163550615306]",2023-04-25T07:40:02+00:00,6,16,23,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Carnot - Général Lanrezac,17033,0,0,"[48.875443870736, 2.2938242935036]",2018-05-21T05:30:29+00:00,0,30,30,NON,OUI,Paris,NON,2023-04-25T07:58:00.616Z
Convention - Vaugirard,15052,2,2,"[48.83767682233156, 2.295586926020252]",2023-04-25T07:44:34+00:00,4,44,48,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Résistance - Hoche,31021,0,0,"[48.864273423741956, 2.435784414410591]",2023-04-25T07:43:28+00:00,0,28,29,OUI,OUI,Montreuil,OUI,2023-04-25T07:58:00.616Z
Ivry - Simone Weil,13039,2,2,"[48.823283932030755, 2.3659095168113713]",2023-04-25T07:40:49+00:00,4,12,18,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Fessart - Château,21030,2,7,"[48.84245, 2.23989]",2023-04-25T07:45:34+00:00,9,9,20,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-25T07:58:00.616Z
Cimetière de Boulogne-Billancourt,21031,8,28,"[48.830764, 2.252024]",2023-04-25T07:44:02+00:00,36,2,40,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-25T07:58:00.616Z
Gare SNCF Vanves-Malakoff,21702,1,5,"[48.819002163836444, 2.292150005103606]",2023-04-25T07:45:33+00:00,6,45,51,OUI,OUI,Vanves,OUI,2023-04-25T07:58:00.616Z
Brancion - Lefebvre,15043,1,0,"[48.82900222785569, 2.301431038163409]",2023-04-25T07:44:36+00:00,1,10,11,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Docteurs Déjérine - Pte de Montreuil,20009,3,0,"[48.85398448133697, 2.41208288897222]",2023-04-25T07:39:20+00:00,3,15,20,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Vanne - Général de Gaulle,21213,5,1,"[48.815007, 2.328318]",2023-04-25T07:45:32+00:00,6,19,25,OUI,OUI,Montrouge,OUI,2023-04-25T07:58:00.616Z
Malakoff - Place de la Porte Maillot,16101,9,3,"[48.876733496637506, 2.2834577411413193]",2023-04-25T07:45:28+00:00,12,4,31,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Victor Cresson - Telles de la Poterie,21307,0,6,"[48.822698842979, 2.2686498274964]",2023-04-25T07:45:24+00:00,6,25,31,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-25T07:58:00.616Z
Pontoise - La Tournelle,5107,0,3,"[48.850458009188, 2.3524542754922]",2023-04-25T07:42:06+00:00,3,19,23,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Buzenval - Avron,20007,3,3,"[48.851617204998654, 2.401513597307666]",2023-04-25T07:44:21+00:00,6,44,50,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Mairie de Romainville,32301,4,0,"[48.885109, 2.435679]",2023-04-25T07:41:32+00:00,4,11,17,OUI,OUI,Romainville,OUI,2023-04-25T07:58:00.616Z
George V - Christophe Colomb,8549,12,10,"[48.87046, 2.30104]",2023-04-25T07:45:03+00:00,22,1,24,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Jardin de l'Hospice Debrousse,20108,0,0,"[48.861451061938, 2.40568600595]",2023-04-25T07:44:10+00:00,0,23,23,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Square Alban Satragne,10018,5,0,"[48.875388227727, 2.3559567333359]",2023-04-25T07:43:34+00:00,5,20,30,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Paul Signac - Aristide Briand,31025,4,0,"[48.86950262156371, 2.4502260982990265]",2023-04-25T07:45:15+00:00,4,31,35,OUI,OUI,Montreuil,OUI,2023-04-25T07:58:00.616Z
Proudhon - Président Wilson,32001,0,0,"[48.906442763495, 2.3584905266762]",2023-04-25T07:43:28+00:00,0,30,30,NON,OUI,Saint-Denis,NON,2023-04-25T07:58:00.616Z
Charles de Gaulle - Graviers,22008,0,0,"[48.88315175918637, 2.2648814320564274]",2022-12-05T05:50:36+00:00,0,0,0,NON,OUI,Neuilly-sur-Seine,NON,2023-04-25T07:58:00.616Z
Porte d'Italie,13033,1,1,"[48.817161987718954, 2.360236309468746]",2023-04-25T07:43:33+00:00,2,10,13,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Vitruve - Davout,20122,0,0,"[48.86053161154489, 2.4091592812626543]",2023-04-25T07:38:10+00:00,0,23,23,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Place de la Porte de Passy,16020,2,4,"[48.857341095470794, 2.2644165538827115]",2023-04-25T07:42:01+00:00,6,29,36,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Damrémont - Ordener,18027,1,1,"[48.893400392981874, 2.336266523912805]",2023-04-25T07:45:15+00:00,2,24,30,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Place Nationale - Château-des-Rentiers,13126,3,0,"[48.829268, 2.365212]",2023-04-25T07:44:42+00:00,3,15,18,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Quai aux Fleurs - Pont Saint-Louis,4003,1,1,"[48.85291595620935, 2.352195717394352]",2023-04-25T07:42:48+00:00,2,19,21,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Batignolles - Beudant,8020,6,0,"[48.88216401466375, 2.319852970540523]",2023-04-25T07:43:15+00:00,6,37,44,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Place de Lévis,17015,1,0,"[48.883546851533254, 2.3131933808326726]",2023-04-25T07:39:55+00:00,1,44,48,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Théâtre de La Garenne,22501,6,3,"[48.905768309295276, 2.2353921022349748]",2023-04-25T07:44:36+00:00,9,10,20,OUI,OUI,La Garenne-Colombes,OUI,2023-04-25T07:58:00.616Z
Place de l'Insurrection d'Août 1944,42003,0,19,"[48.81477852751594, 2.398074567317963]",2023-04-25T07:44:37+00:00,19,11,30,OUI,OUI,Ivry-sur-Seine,OUI,2023-04-25T07:58:00.616Z
Quai de la Gare - Pont de Bercy,13128,4,14,"[48.83730787972, 2.3740861260598]",2023-04-25T07:41:33+00:00,18,10,30,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Gaston Tessier - Rosa Parks RER,19108,4,3,"[48.8963765, 2.3743692]",2023-04-25T07:41:52+00:00,7,28,37,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Lobau - Hôtel de Ville,4016,12,39,"[48.8562118, 2.3532536]",2023-04-25T07:45:06+00:00,51,6,60,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Raspail - Albert Schweitzer,42501,6,19,"[48.81031545, 2.34395871]",2023-04-25T07:44:55+00:00,25,2,28,OUI,OUI,Gentilly,OUI,2023-04-25T07:58:00.616Z
Estienne d'Orves - Henri Ginoux,21204,3,1,"[48.815388220397274, 2.320886790760933]",2023-04-25T07:36:28+00:00,4,27,31,OUI,OUI,Montrouge,OUI,2023-04-25T07:58:00.616Z
Place de l'Europe - Quai de Bercy,42209,4,10,"[48.82529858840266, 2.3945679143071175]",2023-04-25T07:43:31+00:00,14,2,17,OUI,OUI,Charenton-le-Pont,OUI,2023-04-25T07:58:00.616Z
Paris - Laitières,43001,3,4,"[48.84630274151258, 2.4207553267478947]",2023-04-25T07:44:57+00:00,7,15,22,OUI,OUI,Vincennes,OUI,2023-04-25T07:58:00.616Z
Bobillot - Paulin Mery,13106,2,0,"[48.829899841747384, 2.3543356766748507]",2023-04-25T07:42:51+00:00,2,21,23,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Jean Moulin - Place Victor et Hélène Basch,14010,3,1,"[48.82764910241, 2.3261967301369]",2023-04-25T07:44:52+00:00,4,36,41,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Emeriau - Beaugrenelle,15030,2,39,"[48.84791249714942, 2.2843059897422795]",2023-04-25T07:44:29+00:00,41,28,74,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Gare de Lyon - Chalon,12007,11,21,"[48.845666194202, 2.3741452395916]",2023-04-25T07:44:31+00:00,32,13,45,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Colmar - Victor Hugo,25001,10,14,"[48.88652251096166, 2.173960916697979]",2023-04-25T07:44:02+00:00,24,0,32,OUI,OUI,Rueil-Malmaison,OUI,2023-04-25T07:58:00.616Z
Charonne - Pierre Bayle,11021,2,1,"[48.858445054261914, 2.39039812238911]",2023-04-25T07:38:49+00:00,3,19,23,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Place de la Gare,47001,5,28,"[48.80253358011283, 2.4275037646293645]",2023-04-25T07:45:35+00:00,33,9,46,OUI,OUI,Maisons-Alfort,OUI,2023-04-25T07:58:00.616Z
Monceau - Malesherbes,8037,16,8,"[48.8795079, 2.3145456]",2023-04-25T07:45:32+00:00,24,13,38,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Rond-Point de la Chapelle,18038,0,0,"[48.895126609314, 2.3599711060524]",2023-02-21T22:23:33+00:00,0,0,0,NON,OUI,Paris,NON,2023-04-25T07:58:00.616Z
La Jarry - Place Diderot,43010,2,0,"[48.849726940367326, 2.452013790607453]",2023-04-25T07:44:28+00:00,2,23,25,OUI,OUI,Vincennes,OUI,2023-04-25T07:58:00.616Z
Berthier - Place Stuart Merril,17107,6,2,"[48.885927922355044, 2.2933450341224675]",2023-04-25T07:43:24+00:00,8,28,37,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Pergolèse - Malakoff,16002,7,6,"[48.87521088779225, 2.2842781618237495]",2023-04-25T07:42:58+00:00,13,24,38,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Vaugirard - Pasteur,15004,2,1,"[48.84040868803496, 2.3154367133975033]",2023-04-25T07:41:07+00:00,3,18,21,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Blaise-Desgoffe - Vaugirard,6027,1,6,"[48.846128877747, 2.3242672160268]",2023-04-25T07:45:10+00:00,7,25,32,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Quai de l'Oise - Aisne,19128,1,1,"[48.8906231, 2.3833701]",2023-04-25T07:44:47+00:00,2,27,30,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Square Louise Michel,18006,2,0,"[48.884687354509, 2.3441386967897]",2023-04-25T07:44:04+00:00,2,34,36,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Mairie de Clamart,21401,0,0,"[48.800612, 2.262151]",2023-04-25T07:39:50+00:00,0,31,33,OUI,OUI,Clamart,OUI,2023-04-25T07:58:00.616Z
Douai - Pierre Fontaine,9027,2,1,"[48.88229101148092, 2.33324121683836]",2023-04-25T07:45:05+00:00,3,20,25,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Bessières - Porte de Clichy,17108,3,2,"[48.89611762451474, 2.31790903955698]",2023-04-25T07:43:21+00:00,5,25,33,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Charles Tillon - Cimetière Communal,33015,6,3,"[48.91844023641836, 2.3935630917549138]",2023-04-25T07:42:23+00:00,9,17,30,OUI,OUI,Aubervilliers,OUI,2023-04-25T07:58:00.616Z
La Motte-Picquet - La Tour Maubourg,7017,1,5,"[48.856926701847, 2.3096215831203]",2023-04-25T07:45:06+00:00,6,33,40,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Rochechouart - Martyrs,18041,1,2,"[48.882193779572, 2.3405495658517]",2023-04-25T07:43:56+00:00,3,15,20,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Lemercier - Cardinet,17111,0,2,"[48.890097168851746, 2.317377626895905]",2023-04-25T07:44:01+00:00,2,22,24,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Balzac - Olympes de Gouges,44016,10,8,"[48.77850332486751, 2.4006786569952965]",2023-04-25T07:44:24+00:00,18,9,28,OUI,OUI,Vitry-sur-Seine,OUI,2023-04-25T07:58:00.616Z
Place Saint-Just,44005,9,4,"[48.790379518724265, 2.3895226791501045]",2023-04-25T07:44:49+00:00,13,8,22,OUI,OUI,Vitry-sur-Seine,OUI,2023-04-25T07:58:00.616Z
Gérando - Rochechouart,9004,1,0,"[48.88294340845, 2.3464846238494]",2023-04-25T07:43:23+00:00,1,20,21,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Placette Grégoire Collas,51002,8,5,"[48.94342014002797, 2.2487476095557213]",2023-04-25T07:39:34+00:00,13,10,24,OUI,OUI,Argenteuil,OUI,2023-04-25T07:58:00.616Z
Porte des Lilas - Faidherbe,32601,3,1,"[48.87861855668978, 2.4120327830314636]",2023-04-25T07:44:26+00:00,4,35,39,OUI,OUI,Les Lilas,OUI,2023-04-25T07:58:00.616Z
Square Bela Bartok,15102,2,20,"[48.85120156830401, 2.2846536710858345]",2023-04-25T07:45:41+00:00,22,2,24,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Clichy - Place Blanche,18043,3,1,"[48.883601088297, 2.3332237824798]",2023-04-25T07:45:04+00:00,4,15,20,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Auguste Blanqui - Corvisart,13009,2,0,"[48.8300989, 2.3502726]",2023-04-25T07:40:55+00:00,2,24,26,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Clichy - Douai,18044,2,0,"[48.88411831886975, 2.3287287354469304]",2023-04-25T07:45:21+00:00,2,29,32,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Esplanade du Foncet - Camille Desmoulins,21319,17,9,"[48.827090233494964, 2.2606857866048813]",2023-04-25T07:42:52+00:00,26,2,28,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-25T07:58:00.616Z
Joseph Dijon - Ornano,18030,3,0,"[48.89374453351521, 2.3476678133010864]",2023-04-25T07:45:26+00:00,3,33,37,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Place Monge,5024,0,1,"[48.842761803051, 2.3524079471827]",2023-04-25T07:44:52+00:00,1,18,21,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Picpus - Louis Braille,12038,3,0,"[48.839988788912, 2.4005256685521]",2023-04-25T07:45:06+00:00,3,40,44,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Glacière - Soeur Catherine Marie,13516,0,0,"[48.829522989420596, 2.343570403754711]",2023-04-25T07:44:41+00:00,0,40,40,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Place d'Italie - Vincent Auriol,13010,0,1,"[48.831481874467, 2.3567550292319]",2023-04-25T07:45:24+00:00,1,39,40,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Place de Rungis,13025,0,2,"[48.82245594764965, 2.347382729482953]",2023-04-25T07:45:13+00:00,2,27,32,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Godot de Mauroy - Madeleine,9034,14,4,"[48.869789, 2.326347]",2023-04-25T07:41:39+00:00,18,2,22,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Harpe - Saint-Germain,5001,1,4,"[48.851518815017, 2.3436703160405]",2023-04-25T07:40:21+00:00,5,38,45,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Vivienne - Montmartre,2108,22,12,"[48.871347597383, 2.3414588347077]",2023-04-25T07:45:28+00:00,34,4,39,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Cloître Saint-Merri - Renard,4019,7,20,"[48.85883544889818, 2.351827919483185]",2023-04-25T07:44:31+00:00,27,1,32,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Champs-Elysees - Bassano,8116,0,0,"[48.87181180781605, 2.3002389818429947]",2021-02-21T19:09:18+00:00,0,25,25,NON,OUI,Paris,NON,2023-04-25T07:58:00.616Z
Bourg l'Abbé - Saint-Martin,3102,4,17,"[48.86393331949257, 2.352406270802021]",2023-04-25T07:42:41+00:00,21,19,42,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Mairie du 8ème,8027,10,1,"[48.877932, 2.318264]",2023-04-25T07:41:58+00:00,11,2,14,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Jules Guesdes - Général de Gaulle,21315,2,1,"[48.81930581291959, 2.278934195637703]",2023-04-25T07:45:22+00:00,3,21,24,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-25T07:58:00.616Z
Richard Lenoir - Voltaire,11011,2,2,"[48.86164273878, 2.3727491497993]",2023-04-25T07:43:46+00:00,4,21,25,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Gare RER - Malleret-Joinville,41403,1,9,"[48.802936, 2.42531]",2023-04-25T07:36:53+00:00,10,8,20,OUI,OUI,Alfortville,OUI,2023-04-25T07:58:00.616Z
Parc Eli Lotar,33014,0,0,"[48.91844993053703, 2.3727085813879967]",2023-04-25T07:44:14+00:00,0,20,20,OUI,OUI,Aubervilliers,OUI,2023-04-25T07:58:00.616Z
Condorcet - Turgot,9007,1,1,"[48.87985155789093, 2.345232367515564]",2023-04-25T07:41:59+00:00,2,18,20,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Place Charles Michels,15127,4,22,"[48.846401, 2.28502]",2023-04-25T07:44:52+00:00,26,11,37,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Choisy - Tolbiac,13035,2,0,"[48.82591155587, 2.3602393269539]",2023-04-25T07:43:41+00:00,2,13,26,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Croix Nivert - Square Saint-Lambert,15036,2,20,"[48.8430515215905, 2.295200452208519]",2023-04-25T07:44:14+00:00,22,25,47,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Benoît Frachon - République,20105,12,15,"[48.85230729014318, 2.415605485439301]",2023-04-25T07:44:38+00:00,27,3,30,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Jean Jaurès - Jules Jacquemin,33103,3,1,"[48.88433053604843, 2.4082902455152104]",2023-04-25T07:36:08+00:00,4,20,24,OUI,OUI,Le Pré-Saint-Gervais,OUI,2023-04-25T07:58:00.616Z
Mairie du 14ème,14032,0,0,"[48.83254578123, 2.3254923149943]",2023-04-25T07:43:50+00:00,0,32,32,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Marne - Charles de Gaulle,41401,3,2,"[48.815071719544434, 2.4121668934822087]",2023-04-25T07:40:24+00:00,5,22,27,OUI,OUI,Alfortville,OUI,2023-04-25T07:58:00.616Z
Davout - Volga,20044,2,0,"[48.852919679957296, 2.410522909779111]",2023-04-25T07:41:44+00:00,2,25,28,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Landy - Heurtault,33012,7,6,"[48.915096534520316, 2.375951372087002]",2023-04-25T07:43:36+00:00,13,15,30,OUI,OUI,Aubervilliers,OUI,2023-04-25T07:58:00.616Z
Paradis - Hauteville,10019,10,19,"[48.874999954666755, 2.3522757401923404]",2023-04-25T07:45:25+00:00,29,1,31,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Stalingrad - Rigollots,41203,2,0,"[48.84997403844251, 2.45557576417923]",2023-04-25T07:45:37+00:00,2,48,51,OUI,OUI,Fontenay-sous-Bois,OUI,2023-04-25T07:58:00.616Z
Gare du Nord - Saint-Vincent de Paul,10033,0,1,"[48.880955741648, 2.3524305148385]",2023-04-25T07:43:27+00:00,1,20,24,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Jardins d'Eole,18039,0,0,"[48.8869703, 2.3668488]",2023-04-25T07:38:22+00:00,0,19,20,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
Paul Bodin - Clichy,17009,1,1,"[48.89239614618928, 2.317142598330975]",2023-04-25T07:40:30+00:00,2,29,34,OUI,OUI,Paris,OUI,2023-04-25T07:58:00.616Z
