name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Paris - Désiré Préaux,31007,21,11,"[48.85742876694898, 2.4323049187660217]",2023-05-09T11:26:42+00:00,32,14,49,OUI,OUI,Montreuil,OUI,2023-05-09T12:13:00.498Z
Belleville - Télégraphe,19040,0,0,"[48.8756045, 2.3995549]",2023-05-09T11:26:24+00:00,0,41,41,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Danton - Serpente,6016,6,16,"[48.85229736258167, 2.3414132371544834]",2023-05-09T11:27:18+00:00,22,0,22,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
République - Danton,41204,0,0,"[48.85249172181667, 2.462034523487091]",2023-05-09T11:27:40+00:00,0,19,20,OUI,OUI,Fontenay-sous-Bois,OUI,2023-05-09T12:13:00.498Z
Square des Epinettes,17121,1,1,"[48.89383909781389, 2.325953990221024]",2023-05-09T11:26:01+00:00,2,17,20,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Lepic - Armée d'Orient,18113,1,0,"[48.88753640381415, 2.334307730197907]",2023-05-09T11:23:35+00:00,1,23,24,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Cité des Sciences et de l'Industrie,19009,9,4,"[48.89659571178903, 2.384599149227142]",2023-05-09T11:27:29+00:00,13,17,30,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Lassus - Delouvain,19038,0,0,"[48.8755044846, 2.3890327325519]",2023-05-09T11:24:55+00:00,0,20,20,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Toffier Decaux - Cartier Bresson,35017,6,9,"[48.90165072551549, 2.4017545580863957]",2023-05-09T11:26:05+00:00,15,2,18,OUI,OUI,Pantin,OUI,2023-05-09T12:13:00.498Z
Pelleport - Belgrand,20023,1,0,"[48.86500081847653, 2.403980836377493]",2023-05-09T11:22:08+00:00,1,13,15,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Assas - Vaugirard,6030,1,14,"[48.848274111398, 2.3292413726449]",2023-05-09T11:27:39+00:00,15,18,35,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Place Etienne Pernet,15035,8,10,"[48.84243457133779, 2.2921819612383847]",2023-05-09T11:23:01+00:00,18,24,43,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Porte d'Aubervilliers,18049,18,17,"[48.89859661942376, 2.3689722642302513]",2023-05-09T11:26:42+00:00,35,15,55,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Square Saint-Ambroise,11041,8,29,"[48.860934, 2.375841]",2023-05-09T11:27:54+00:00,37,2,43,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Sadi Carnot - François Mitterrand,31703,5,0,"[48.87532687671517, 2.4241617321968083]",2023-05-09T11:25:31+00:00,5,21,27,OUI,OUI,Bagnolet,OUI,2023-05-09T12:13:00.498Z
Théâtre - Lourmel,15031,4,40,"[48.8482070397636, 2.2898658737540245]",2023-05-09T11:27:54+00:00,44,8,53,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Hameau Fleuri - Marché,21014,19,0,"[48.831448892608314, 2.2412404417991643]",2023-05-09T11:27:17+00:00,19,2,22,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-09T12:13:00.498Z
Charles de Gaulle - Jean Lolive,35014,3,6,"[48.8932644350857, 2.4126765131950383]",2023-05-09T11:21:58+00:00,9,17,26,OUI,OUI,Pantin,OUI,2023-05-09T12:13:00.498Z
Aubervilliers - Curial,19127,5,2,"[48.89088305227546, 2.3688579350709915]",2023-05-09T11:26:44+00:00,7,16,23,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Lavandieres Sainte Opportune - Rivoli,1120,9,4,"[48.859279702476, 2.3466217517853]",2023-05-09T11:24:04+00:00,13,14,27,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Méchain - Faubourg Saint-Jacques,14112,2,2,"[48.83586772099485, 2.33798034198275]",2023-05-09T11:18:45+00:00,4,12,16,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Jean-Baptiste Pigalle - La Bruyere,9026,6,1,"[48.87939826447722, 2.333709173337285]",2023-05-09T11:27:33+00:00,7,10,17,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Transvaal - Charles de Gaulle,21001,7,1,"[48.848280403628806, 2.2373420120857195]",2023-05-09T11:24:50+00:00,8,18,27,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-09T12:13:00.498Z
Belliard - Damrémont,18033,0,2,"[48.89669238777841, 2.338023450388167]",2023-05-09T11:24:48+00:00,2,31,34,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Boulets - Faubourg Saint-Antoine,11010,4,7,"[48.849259262115, 2.3917546141943]",2023-05-09T11:25:19+00:00,11,31,43,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Route de la Muette - Porte de Neuilly,16122,7,7,"[48.8798926, 2.2587671]",2023-05-09T11:27:19+00:00,14,35,50,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Maine - Antoine Bourdelle,15002,3,0,"[48.84308531746595, 2.320263946784738]",2023-05-09T11:26:40+00:00,3,13,17,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Président Wilson - Jean Jaures,23007,11,1,"[48.89034054052266, 2.2920683026313786]",2023-05-09T11:26:07+00:00,12,14,27,OUI,OUI,Levallois-Perret,OUI,2023-05-09T12:13:00.498Z
Pyrénées - Maraîchers,20016,1,2,"[48.85714001395299, 2.4043509364128113]",2023-05-09T11:27:43+00:00,3,16,19,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Place Jacques Bonsergent,10010,1,10,"[48.870948218595, 2.3612049221992]",2023-05-09T11:27:04+00:00,11,21,33,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Square René Viviani - Montebello,5121,3,8,"[48.851904891406384, 2.347842156887055]",2023-05-09T11:25:33+00:00,11,23,34,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Haies - Réunion,20116,2,0,"[48.85386896766491, 2.402426162238911]",2023-05-09T11:26:58+00:00,2,20,22,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Mozart - Jasmin,16027,2,0,"[48.85286124871689, 2.268483570651513]",2023-05-09T11:24:10+00:00,2,59,62,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Wilson - Landy,32004,10,21,"[48.91516726221354, 2.357633225619793]",2023-05-09T11:25:56+00:00,31,9,40,OUI,OUI,Saint-Denis,OUI,2023-05-09T12:13:00.498Z
Naples - Rome,8019,4,5,"[48.879960700846226, 2.321358695626259]",2023-05-09T11:24:57+00:00,9,17,26,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Lallier - Trudaine,9017,5,2,"[48.88109246617963, 2.3408224806189537]",2023-05-09T11:25:43+00:00,7,21,29,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Square Léon,18008,0,0,"[48.88667396788626, 2.353205569088459]",2023-05-09T11:26:07+00:00,0,32,33,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Chernoviz - Raynouard,16112,2,0,"[48.8569864146289, 2.282173218142987]",2023-05-09T11:27:22+00:00,2,34,37,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Fontainebleau - Edmond Michelet,42703,4,3,"[48.80956436844049, 2.3626908659935]",2023-05-09T11:20:32+00:00,7,38,45,OUI,OUI,Le Kremlin-Bicêtre,OUI,2023-05-09T12:13:00.498Z
Pernety - Raymond Losserand,14030,1,0,"[48.834254627953, 2.317609339387]",2023-05-09T11:20:28+00:00,1,31,32,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Eugène Oudiné - Dessous Des Berges,13046,6,35,"[48.8256423, 2.3750226]",2023-05-09T11:27:52+00:00,41,2,44,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Mont Valérien - Michel Salles,22102,0,0,"[48.8561915, 2.2152966]",2023-05-09T11:25:20+00:00,0,23,24,OUI,OUI,Saint-Cloud,OUI,2023-05-09T12:13:00.498Z
Hôpital Pitié Salpêtrière,13103,22,12,"[48.8377016, 2.3604946]",2023-05-09T11:27:08+00:00,34,14,50,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Gare Montparnasse - Vaugirard,15003,4,1,"[48.8418071798797, 2.31951002690117]",2023-05-09T11:27:55+00:00,5,59,66,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Neuve Saint-Pierre - Beautreillis,4110,5,8,"[48.85355351439652, 2.3639122769236565]",2023-05-09T11:23:44+00:00,13,6,20,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Sabot - Rennes,6032,7,7,"[48.852575112948415, 2.331552766263485]",2023-05-09T11:27:30+00:00,14,12,26,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Pereire - Place de Wagram,17022,1,0,"[48.887070607581215, 2.304111124531457]",2023-05-09T11:20:53+00:00,1,45,46,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Champ de Mars - Cler,7020,8,18,"[48.856691550115315, 2.306646779179573]",2023-05-09T11:26:41+00:00,26,11,41,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Chateau,23403,0,0,"[48.774661399959, 2.3135878035462]",2023-04-13T06:33:39+00:00,0,0,0,NON,NON,Bourg-la-Reine,NON,2023-05-09T12:13:00.498Z
Parc de Choisy,13122,1,2,"[48.828156251575, 2.3585135329033]",2023-05-09T11:24:31+00:00,3,22,25,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Gustave Eiffel - Parc des Impressionnistes,21114,0,0,"[48.90390619651018, 2.2946908324956894]",2023-05-09T11:20:29+00:00,0,30,30,OUI,OUI,Clichy,OUI,2023-05-09T12:13:00.498Z
Borrégo - Gambetta,20137,0,0,"[48.87330497045532, 2.4014145880937576]",2023-05-09T11:21:29+00:00,0,25,25,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Aqueduc - Villette,10036,1,1,"[48.883886063895, 2.367198803315]",2023-05-09T11:20:36+00:00,2,24,28,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Jeanne Hornet - Girardot,31704,5,1,"[48.873802681432146, 2.427820265293122]",2023-05-09T11:27:20+00:00,6,21,29,OUI,OUI,Bagnolet,OUI,2023-05-09T12:13:00.498Z
Billancourt - Général Leclerc,21024,8,10,"[48.8322649, 2.2380413]",2023-05-09T11:27:31+00:00,18,3,22,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-09T12:13:00.498Z
Calmette,32603,2,0,"[48.88104925098552, 2.424993216991425]",2023-05-09T11:25:31+00:00,2,29,32,OUI,OUI,Les Lilas,OUI,2023-05-09T12:13:00.498Z
Favart - Italiens,2013,8,7,"[48.871446353921, 2.3382901058508]",2023-05-09T11:27:21+00:00,15,2,17,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Bois de Vincennes.,12041,4,8,"[48.8338064, 2.4132221]",2023-05-09T11:22:42+00:00,12,48,60,OUI,OUI,Saint-Mandé,OUI,2023-05-09T12:13:00.498Z
Parc André Citroën,15059,4,45,"[48.840639944296655, 2.2780618071556096]",2023-05-09T11:27:31+00:00,49,14,65,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
François 1er - Montaigne,8038,10,8,"[48.866887649978096, 2.306675575720671]",2023-05-09T11:27:57+00:00,18,9,29,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Surcouf - Université,7016,10,44,"[48.861273016278126, 2.309453550914185]",2023-05-09T11:27:31+00:00,54,3,58,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Ney - Charles Hermite,18138,8,11,"[48.89874803977525, 2.3645754531025887]",2023-05-09T11:24:42+00:00,19,1,20,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Beaujon - Wagram,8056,0,0,"[48.875352455985, 2.2964416444302]",2023-05-09T11:23:36+00:00,0,28,29,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Vieille du Temple - Francs Bourgeois,4013,2,12,"[48.858256413365815, 2.35821794718504]",2023-05-09T11:27:15+00:00,14,13,29,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Hôtel de Ville - Pont-Marie,4011,3,7,"[48.85389964552738, 2.356947250664234]",2023-05-09T11:27:36+00:00,10,25,36,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Porte d'Ivry,13041,2,2,"[48.82176874759649, 2.3688706755638127]",2023-05-09T11:20:49+00:00,4,46,50,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Greneta - Sebastopol,2001,4,15,"[48.865242333228, 2.3516669869423]",2023-05-09T11:22:30+00:00,19,9,32,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Place Pigalle,18042,1,2,"[48.8827555, 2.3361566]",2023-05-09T11:27:58+00:00,3,18,21,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Poissonniers - Nord,18137,1,1,"[48.892511213520656, 2.3522228747606277]",2023-05-09T11:26:33+00:00,2,25,28,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Centenaire - Sorins,31013,8,2,"[48.85853523359734, 2.4273508787155156]",2023-05-09T11:20:34+00:00,10,34,45,OUI,OUI,Montreuil,OUI,2023-05-09T12:13:00.498Z
Damrémont - Caulaincourt,18001,1,0,"[48.88714509078738, 2.3325880989432335]",2023-05-09T11:20:00+00:00,1,17,18,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Square Raymond Souplex,18019,0,0,"[48.89183721478911, 2.335426103165901]",2023-05-09T11:25:11+00:00,0,50,52,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Poissy - Saint-Germain,5019,3,10,"[48.84969649427, 2.3529685288668]",2023-05-09T11:23:43+00:00,13,12,25,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Keller - La Roquette,11003,5,28,"[48.8555508, 2.3752778]",2023-05-09T11:26:44+00:00,33,0,34,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Parmentier - Fontaine au Roi,11034,2,2,"[48.86787670551736, 2.372705978671471]",2023-05-09T11:27:57+00:00,4,42,48,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Rougemont - Poissonnière,9012,4,11,"[48.871611569354755, 2.345873080193996]",2023-05-09T11:27:44+00:00,15,15,30,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Mairie du 15ème,15020,10,18,"[48.8417762, 2.2986539]",2023-05-09T11:23:34+00:00,28,1,32,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Manin - Crimée,19031,3,0,"[48.8831217743719, 2.3863670602440834]",2023-05-09T11:23:19+00:00,3,20,23,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Saint-Blaise - Mouraud,20017,1,0,"[48.85696177597818, 2.40869477391243]",2023-05-09T11:26:27+00:00,1,26,27,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Charonne - Philippe-Auguste,11019,0,4,"[48.855603162026, 2.39054639062]",2023-05-09T11:23:43+00:00,4,28,32,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Paul Doumer - La Tour,16016,1,0,"[48.860116109626574, 2.280840481911055]",2023-05-09T11:24:14+00:00,1,33,34,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Place de Finlande,7026,0,5,"[48.86240833596654, 2.311362437903881]",2023-05-09T11:25:57+00:00,5,19,25,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Romain Rolland,14116,2,0,"[48.820215229662765, 2.3234144234418346]",2023-05-09T11:27:06+00:00,2,22,25,OUI,OUI,Montrouge,OUI,2023-05-09T12:13:00.498Z
République - Henri Barbusse,33005,3,24,"[48.90661553626751, 2.389432489871979]",2023-05-09T11:27:20+00:00,27,5,32,OUI,OUI,Aubervilliers,OUI,2023-05-09T12:13:00.498Z
Danielle Casanova - Place Vendôme,1022,10,20,"[48.86826649822326, 2.3304839059710503]",2023-05-09T11:25:35+00:00,30,7,37,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Ferrus - Saint-Jacques,14007,1,4,"[48.8313878, 2.3408563]",2023-05-09T11:27:31+00:00,5,29,34,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Bleue - Trévise,9113,6,20,"[48.87578906564573, 2.347289621829987]",2023-05-09T11:27:29+00:00,26,1,30,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Le Vau - Maurice Bertaux,20103,3,0,"[48.86803439043193, 2.411030612453627]",2023-05-09T11:20:53+00:00,3,22,25,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Mornay - Sully,4109,2,13,"[48.84970399548416, 2.364460788667202]",2023-05-09T11:26:43+00:00,15,0,15,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
François 1er - Lincoln,8105,10,2,"[48.869517979344, 2.3024262188416]",2023-05-09T11:24:43+00:00,12,18,31,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Pierre Sarrazin - Saint-Michel,6031,4,25,"[48.85090814639774, 2.3421307280659676]",2023-05-09T11:25:43+00:00,29,2,33,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Bachaumont - Montmartre,2101,3,14,"[48.86617395079137, 2.3449775576591496]",2023-05-09T11:25:28+00:00,17,16,33,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Place Tony de Graaff,21952,0,30,"[48.8181645, 2.2458109]",2023-05-09T11:25:59+00:00,30,11,42,OUI,OUI,Meudon,OUI,2023-05-09T12:13:00.498Z
Lamartine - Faubourg Montmartre,9015,5,13,"[48.87661398289084, 2.339765690267086]",2023-05-09T11:27:52+00:00,18,11,32,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Charles de Gaulle - Louis Philippe,22017,5,6,"[48.881742142181, 2.2710045335353]",2023-05-09T11:26:19+00:00,11,17,28,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-09T12:13:00.498Z
Square du Bataclan,11044,2,16,"[48.8633762, 2.3711327]",2023-05-09T11:26:03+00:00,18,1,20,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Montreuil - Voltaire,11012,3,3,"[48.850507011842, 2.3930755582745]",2023-05-09T11:22:36+00:00,6,27,34,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Jardin Marguerite Long,17104,3,0,"[48.8816985773914, 2.2836575657129288]",2023-05-09T11:25:05+00:00,3,18,22,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Jean Jaurès - Reine,21004,6,14,"[48.84009622558849, 2.239872515201569]",2023-05-09T11:26:59+00:00,20,10,31,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-09T12:13:00.498Z
Louis Ganne - Davout,20045,0,0,"[48.86338720692607, 2.409725748002529]",2023-05-09T11:25:37+00:00,0,29,30,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Roquette - Folie Regnault,11110,3,13,"[48.859246959155485, 2.386553623578705]",2023-05-09T11:27:52+00:00,16,35,52,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Terroirs de France - Lheureux,12153,5,40,"[48.83212027074841, 2.388618104159832]",2023-05-09T11:27:54+00:00,45,9,55,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Place Marcel Sembat,21017,7,17,"[48.83328865030686, 2.2441747784614567]",2023-05-09T11:26:30+00:00,24,32,56,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-09T12:13:00.498Z
Odessa - Départ,14127,3,1,"[48.842885590081, 2.3244281485677]",2023-05-09T11:27:47+00:00,4,35,39,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Madeleine Michelis - Roule,22012,13,3,"[48.88260431301364, 2.2773634269833565]",2023-05-09T11:25:49+00:00,16,9,25,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-09T12:13:00.498Z
Jessaint - Marx Dormoy,18142,3,1,"[48.88484543106364, 2.358930408954621]",2023-05-09T11:26:02+00:00,4,23,30,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Moulin de la Pointe,13110,3,5,"[48.82092946051445, 2.3563179373741145]",2023-05-09T11:24:23+00:00,8,14,22,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Suffren - Pérignon,15009,4,14,"[48.84717561492764, 2.307052147596786]",2023-05-09T11:26:34+00:00,18,24,46,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Gare de Clichy-Levallois,23005,2,11,"[48.89679827481989, 2.2984680533409123]",2023-05-09T11:24:17+00:00,13,13,26,OUI,OUI,Levallois-Perret,OUI,2023-05-09T12:13:00.498Z
Docteur Calmette - Martre,21120,1,3,"[48.898969358483, 2.3086513252383]",2023-05-09T11:27:47+00:00,4,24,30,OUI,OUI,Clichy,OUI,2023-05-09T12:13:00.498Z
Saint-Fargeau - Mortier,20117,2,0,"[48.87266656122256, 2.407912909984589]",2023-05-09T11:24:42+00:00,2,31,33,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Dareau - Broussais,14125,1,2,"[48.8307758, 2.3361804]",2023-05-09T11:24:32+00:00,3,21,24,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Le Corbusier - Jean Jaurès,21009,4,39,"[48.83780830557548, 2.2408381104469304]",2023-05-09T11:27:12+00:00,43,2,46,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-09T12:13:00.498Z
Beaumarchais - Pas de la Mule,4107,1,14,"[48.855580507049, 2.3684333673431]",2023-05-09T11:25:22+00:00,15,3,18,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Mairie du 9ème,9013,4,10,"[48.87326713758289, 2.340753448052758]",2023-05-09T11:27:21+00:00,14,10,24,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Jean Moulin - Paul Doumer,31017,3,0,"[48.8622179854695, 2.45533436536789]",2023-05-09T11:23:58+00:00,3,16,20,OUI,OUI,Montreuil,OUI,2023-05-09T12:13:00.498Z
Boutroux - Porte de Vitry,13047,0,44,"[48.822632, 2.377738]",2023-05-09T11:27:34+00:00,44,5,49,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Pont De Charenton,44103,3,3,"[48.8179685, 2.4199531]",2023-05-09T11:27:25+00:00,6,12,18,OUI,OUI,Saint-Maurice,OUI,2023-05-09T12:13:00.498Z
Pierre Brossolette - Adolphe Pinard,22403,0,0,"[48.82177227954821, 2.313155829906464]",2023-05-09T11:27:42+00:00,0,24,24,OUI,OUI,Malakoff,OUI,2023-05-09T12:13:00.498Z
Gare de Nanterre Ville,92005,3,8,"[48.8950295, 2.1957932]",2023-05-09T11:26:28+00:00,11,31,43,OUI,OUI,Nanterre,OUI,2023-05-09T12:13:00.498Z
Senard - Charles Blum,22103,1,1,"[48.857315824799, 2.221091687679291]",2023-05-09T11:25:59+00:00,2,22,24,OUI,OUI,Saint-Cloud,OUI,2023-05-09T12:13:00.498Z
Gergovie - Vercingétorix,14128,2,0,"[48.83453413883994, 2.313154547426182]",2023-05-09T11:27:49+00:00,2,27,29,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Commandant l'Herminier - Gallieni,20004,1,3,"[48.847040552603, 2.4160453677177]",2023-05-09T11:27:14+00:00,4,13,17,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Rapp - Place du Général Gouraud,7024,5,13,"[48.858102885107, 2.3004072904587]",2023-05-09T11:27:50+00:00,18,11,31,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Pyramide - Parc Floral,12125,10,16,"[48.837442, 2.440452]",2023-05-09T11:26:02+00:00,26,24,50,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Jules Guesde - Laennec,31101,1,0,"[48.87628983900398, 2.5006942078471184]",2023-05-09T11:22:12+00:00,1,17,19,OUI,OUI,Rosny-sous-Bois,OUI,2023-05-09T12:13:00.498Z
Demi-Lune - Aristide Briand,31026,3,0,"[48.87626381919953, 2.4562818557024]",2023-05-09T11:21:05+00:00,3,16,20,OUI,OUI,Montreuil,OUI,2023-05-09T12:13:00.498Z
Choron - Martyrs,9016,0,3,"[48.877851443502536, 2.3396701365709305]",2023-05-09T11:27:53+00:00,3,14,17,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Place du Président Salvador Allende,35004,5,12,"[48.897307310356055, 2.40079153681279]",2023-05-09T11:26:59+00:00,17,39,60,OUI,OUI,Pantin,OUI,2023-05-09T12:13:00.498Z
Square Edmond Pépin,33104,4,0,"[48.883656206899, 2.4033531546593]",2023-05-09T11:20:06+00:00,4,24,30,OUI,OUI,Le Pré-Saint-Gervais,OUI,2023-05-09T12:13:00.498Z
Boussingault - Tolbiac,13021,3,7,"[48.82603516605852, 2.342176808004326]",2023-05-09T11:25:34+00:00,10,18,28,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Paul Klee - Place Augusta Holmes,13020,12,4,"[48.838946417408025, 2.3704235663952966]",2023-05-09T11:26:57+00:00,16,23,43,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Alexander Fleming - Belvédère,19124,0,0,"[48.88179064200294, 2.4030599377642674]",2023-05-09T11:21:04+00:00,0,31,31,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Honoré d'Estienne d'Ovres - Grilles,35011,5,0,"[48.89056394743836, 2.4064831843792427]",2023-05-09T11:24:31+00:00,5,11,18,OUI,OUI,Pantin,OUI,2023-05-09T12:13:00.498Z
Gare du Nord - Place de Valenciennes,10152,1,0,"[48.879089, 2.354235]",2023-05-09T11:24:57+00:00,1,24,25,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Paul Barruel - Vaugirard,15019,0,1,"[48.84014918546239, 2.3044332861900334]",2023-05-09T11:25:32+00:00,1,35,39,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Longchamp - Place d'Iéna,16007,6,2,"[48.86491723343388, 2.2926748171448708]",2023-05-09T11:25:36+00:00,8,32,40,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Louis Blanc - Jemmapes,10110,0,0,"[48.879330755297346, 2.368448562920093]",2023-05-09T11:22:52+00:00,0,29,31,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Charles Lecocq - Lecourbe,15131,4,1,"[48.84044, 2.294867]",2023-05-09T11:26:09+00:00,5,25,30,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Eylau - Trocadéro,16014,2,0,"[48.863354122371, 2.2864209115505]",2023-05-09T11:27:00+00:00,2,21,24,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Gare de Lyon - Van Gogh,12006,9,16,"[48.843839785643, 2.3704450240357]",2023-05-09T11:27:19+00:00,25,26,51,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Parc Suzanne Lenglen,15125,5,29,"[48.833250690537874, 2.2765403240919113]",2023-05-09T11:26:30+00:00,34,14,52,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
Mazagran - Pierre de Coubertin,13027,2,2,"[48.816218640260445, 2.344226874411106]",2023-05-09T11:23:41+00:00,4,11,15,OUI,OUI,Paris,OUI,2023-05-09T12:13:00.498Z
