name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Porte de Versailles,15203,2,20,"[48.832324016657, 2.2875617349045]",2023-04-25T10:45:54+00:00,22,4,28,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Manin - Secrétan,19114,0,0,"[48.8791665, 2.3787959]",2023-04-25T10:37:21+00:00,0,20,20,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Balzac - Champs Elysées,8052,22,4,"[48.872699639621, 2.3001953959465]",2023-04-25T10:45:20+00:00,26,3,30,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Félix Faure - Convention,15069,7,30,"[48.841249336041045, 2.288386600849503]",2023-04-25T10:46:01+00:00,37,6,44,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Léon Frot - Charonne,11111,0,1,"[48.854963800335234, 2.387217085372007]",2023-04-25T10:44:29+00:00,1,16,19,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Duméril - Jeanne d'Arc,13006,2,1,"[48.83815160808658, 2.357108449556404]",2023-04-25T10:45:33+00:00,3,37,40,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Dom-Pérignon - Gravelle,12119,1,1,"[48.82548157443457, 2.4098803102970128]",2023-04-25T10:45:22+00:00,2,47,50,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Maxime Gorki - Paul Vaillant-Couturier,48006,1,0,"[48.79673508795443, 2.3683342337608337]",2023-04-25T10:36:05+00:00,1,19,20,OUI,OUI,Villejuif,OUI,2023-04-25T11:32:00.45Z
Francoeur - Caulaincourt,18016,1,0,"[48.8899944409612, 2.342529706656933]",2023-04-25T10:45:53+00:00,1,33,34,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Euryale Dehaynin - Loire,19117,3,0,"[48.886248917304805, 2.3774591088294987]",2023-04-25T10:45:44+00:00,3,25,30,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Lecourbe - Convention,15053,0,7,"[48.83923319241899, 2.2915197908878326]",2023-04-25T10:41:46+00:00,7,38,46,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Suffren - La Motte-Piquet,15024,1,5,"[48.85088123091874, 2.301219999790192]",2023-04-25T10:45:24+00:00,6,16,23,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Dôme - République,21022,6,11,"[48.832681, 2.250257]",2023-04-25T10:45:42+00:00,17,7,25,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-25T11:32:00.45Z
Taitbout - Châteaudun,9025,9,25,"[48.876383969379, 2.335356677933531]",2023-04-25T10:42:39+00:00,34,4,39,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Franquet - Labrouste,15041,0,1,"[48.83287705011431, 2.306762784719467]",2023-04-25T10:44:20+00:00,1,36,37,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Hauteville - Bonne Nouvelle,10003,2,0,"[48.87077436024, 2.3496496368327]",2023-04-25T10:42:31+00:00,2,15,17,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Place Eustache Deschamps,42303,4,8,"[48.793855, 2.336637]",2023-04-25T10:42:34+00:00,12,8,20,OUI,OUI,Cachan,OUI,2023-04-25T11:32:00.45Z
Moscou - Edouard Vaillant,30003,15,3,"[48.90755810177, 2.4689837335263]",2023-04-25T10:42:52+00:00,18,10,30,OUI,OUI,Bobigny,OUI,2023-04-25T11:32:00.45Z
Buzenval - Vignoles,20012,1,1,"[48.85385817168762, 2.400004081428051]",2023-04-25T10:39:43+00:00,2,15,17,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Edouard Pailleron - Bouret,19119,1,0,"[48.880597694070524, 2.3769494891166687]",2023-04-25T10:40:31+00:00,1,25,27,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Pierre Joseph Desault,13120,3,3,"[48.82110230800372, 2.378775402903557]",2023-04-25T10:45:59+00:00,6,12,19,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Guillaume Tell - Parc Henri Barbusse,35013,2,0,"[48.88958925894009, 2.4198862910270695]",2023-04-25T10:44:09+00:00,2,17,20,OUI,OUI,Pantin,OUI,2023-04-25T11:32:00.45Z
Pyrénées - Charles Renouvier,20020,2,0,"[48.86095933229224, 2.400421852042113]",2023-04-25T10:44:22+00:00,2,27,29,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Bercy - Traversiére,12102,6,14,"[48.846192642574, 2.3703800886869]",2023-04-25T10:45:52+00:00,20,9,30,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Hôtel de Ville de Vincennes,43007,4,1,"[48.84827609706963, 2.4398955702781677]",2023-04-25T10:39:55+00:00,5,22,27,OUI,OUI,Vincennes,OUI,2023-04-25T11:32:00.45Z
Hispano Suiza - Parc des Bruyères,22701,3,12,"[48.915885074177, 2.2682306702811]",2023-04-25T10:44:22+00:00,15,12,30,OUI,OUI,Bois-Colombes,OUI,2023-04-25T11:32:00.45Z
Olympiades,13036,0,1,"[48.826764665199, 2.3650860786438]",2023-04-25T10:43:02+00:00,1,35,36,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Tombe Issoire - René Coty,14009,1,2,"[48.83051287670899, 2.3343613743782043]",2023-04-25T10:44:36+00:00,3,33,36,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Siam - La Pompe,16017,0,0,"[48.861720329027264, 2.275346568555312]",2023-04-25T10:38:39+00:00,0,16,16,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
George Sand - Jean de La Fontaine,16116,3,8,"[48.84986918764119, 2.268257387525699]",2023-04-25T10:45:49+00:00,11,18,29,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Charonne - Alexandre Dumas,20014,0,0,"[48.85607741505607, 2.394869327545166]",2023-04-25T10:40:20+00:00,0,35,35,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Porte de la Plaine,15045,1,4,"[48.82805169605981, 2.2924277186393742]",2023-04-25T10:45:53+00:00,5,30,35,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Sahel - Général Michel Bizot,12022,0,2,"[48.840872964793355, 2.4044444784522057]",2023-04-25T10:42:57+00:00,2,30,33,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Duhamel - André Gide,15027,2,0,"[48.8365662244334, 2.312707121097412]",2023-04-25T10:44:36+00:00,2,17,20,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Ancienne Mairie - André Morizet,21023,7,17,"[48.838311, 2.234077]",2023-04-25T10:45:05+00:00,24,1,25,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-25T11:32:00.45Z
Jean Jaurès - Place de la Libération,30004,7,9,"[48.904475746017, 2.4395552864938]",2023-04-25T10:44:46+00:00,16,5,30,OUI,OUI,Bobigny,OUI,2023-04-25T11:32:00.45Z
Lavoisier - Missak Manouchian,31105,1,6,"[48.86286468896063, 2.495676465332508]",2023-04-25T10:44:10+00:00,7,10,18,OUI,OUI,Rosny-sous-Bois,OUI,2023-04-25T11:32:00.45Z
Saint-Séverin - Saint-Michel,5033,5,4,"[48.852731305488, 2.3440927639604]",2023-04-25T10:44:41+00:00,9,21,30,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Place Aristide Briand,42205,1,4,"[48.82189236575831, 2.413003742694855]",2023-04-25T10:38:39+00:00,5,29,35,OUI,OUI,Charenton-le-Pont,OUI,2023-04-25T11:32:00.45Z
Mairie de Bagnolet,31701,0,0,"[48.868421318555, 2.4179587885737]",2023-04-25T10:38:19+00:00,0,28,28,NON,OUI,Bagnolet,NON,2023-04-25T11:32:00.45Z
Legendre - Nollet,17110,1,1,"[48.887742186754224, 2.320293079881375]",2023-04-25T10:45:33+00:00,2,27,30,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Pierre Brossolette - 12 Février 1934,22404,6,7,"[48.8176962416867, 2.3076123744249344]",2023-04-25T10:41:22+00:00,13,12,25,OUI,OUI,Malakoff,OUI,2023-04-25T11:32:00.45Z
Guy Môquet - Compoint,17006,1,0,"[48.89213559044868, 2.32321947813034]",2023-04-25T10:44:41+00:00,1,33,36,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Quatre Vents - Carrefour de l'Odéon,6028,14,1,"[48.851751374458864, 2.338161695134053]",2023-04-25T10:43:30+00:00,15,21,37,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Bois de Vincennes - Polygone,12122,6,5,"[48.83544491617421, 2.431421081436563]",2023-04-25T10:38:33+00:00,11,40,51,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Arthur Auger - Jean Jaurès,21205,2,0,"[48.813736445585235, 2.3069277405738835]",2023-04-25T10:40:42+00:00,2,24,26,OUI,OUI,Montrouge,OUI,2023-04-25T11:32:00.45Z
Marché d'Auteuil,16033,4,10,"[48.84842761367387, 2.265253821160005]",2023-04-25T10:44:31+00:00,14,17,32,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Pasteur - Cotentin,15114,1,0,"[48.8389284, 2.316356]",2023-04-25T10:39:21+00:00,1,32,33,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Ménilmontant - Oberkampf,11029,2,0,"[48.866617658681, 2.3830134404158]",2023-04-25T10:46:03+00:00,2,37,40,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Volontaires - Vaugirard,15014,1,1,"[48.84132050184004, 2.30808901725357]",2023-04-25T10:42:10+00:00,2,32,34,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Mairie du 20ème,20106,0,0,"[48.865302324275, 2.3990669846535]",2023-04-25T10:44:34+00:00,0,25,27,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Dantzig - Lefebvre,15044,2,0,"[48.83013921586756, 2.295934036374092]",2023-04-25T10:45:41+00:00,2,31,33,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Porte de Charenton,12040,5,7,"[48.83124010585643, 2.3989107459783554]",2023-04-25T10:46:04+00:00,12,54,67,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Hôtel de Ville de Rueil-Malmaison,25002,3,2,"[48.878194, 2.181724]",2023-04-25T10:44:35+00:00,5,12,20,OUI,OUI,Rueil-Malmaison,OUI,2023-04-25T11:32:00.45Z
Arsonval - Falguière,15113,0,0,"[48.84040040365445, 2.313117867297474]",2023-04-25T10:43:03+00:00,0,25,25,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Jean Bologne - Passy,16022,1,0,"[48.857566889784465, 2.280027395306772]",2023-04-25T10:38:22+00:00,1,18,19,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Point du Jour - Jean Jaurès,21016,12,1,"[48.828753141436465, 2.245911467014621]",2023-04-25T10:43:58+00:00,13,11,26,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-25T11:32:00.45Z
Place Saint-André des Arts,6020,7,28,"[48.85288617388103, 2.3426544293761253]",2023-04-25T10:44:31+00:00,35,1,37,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Saint-Marcel - Hôpital,13013,2,6,"[48.83950442458303, 2.360989417022932]",2023-04-25T10:43:08+00:00,8,12,21,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Bertrand Sincholle - Henri Barbusse,21107,0,2,"[48.89925982394349, 2.3042294383049016]",2023-04-25T10:44:57+00:00,2,19,23,OUI,OUI,Clichy,OUI,2023-04-25T11:32:00.45Z
Commandant Charcot - Bretteville,22007,1,6,"[48.87530570765423, 2.2558460757136345]",2023-04-25T10:44:06+00:00,7,26,36,OUI,OUI,Neuilly-sur-Seine,OUI,2023-04-25T11:32:00.45Z
Général Michel Bizot - Claude Decaen,12039,2,12,"[48.83481262982544, 2.400927788127704]",2023-04-25T10:44:36+00:00,14,24,38,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Marcel Monge - Marcel Dassault,21511,9,8,"[48.86096384533371, 2.2246733296048142]",2023-04-25T10:45:19+00:00,17,29,46,OUI,OUI,Suresnes,OUI,2023-04-25T11:32:00.45Z
Verdun - Pierre et Marie Curie,42027,1,1,"[48.812822398263286, 2.3707106709480286]",2023-04-25T10:43:55+00:00,2,24,26,OUI,OUI,Ivry-sur-Seine,OUI,2023-04-25T11:32:00.45Z
Paul Valery - Victor Hugo,16104,1,1,"[48.87137406080164, 2.2887128591537476]",2023-04-25T10:42:47+00:00,2,32,35,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Etienne Dolet - Place Maurice Chevalier,20033,0,0,"[48.86798303359366, 2.3851405311143026]",2023-04-25T10:40:52+00:00,0,33,33,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Convention - Campus de Bobigny,30005,3,2,"[48.914920058264, 2.4172238067445]",2023-04-25T10:44:19+00:00,5,27,32,OUI,OUI,Bobigny,OUI,2023-04-25T11:32:00.45Z
Pablo Picasso - Maurice Thorez,30007,1,0,"[48.906887812943, 2.4489325365198]",2023-04-25T10:43:27+00:00,1,27,28,OUI,OUI,Bobigny,OUI,2023-04-25T11:32:00.45Z
Alfred de Vigny - Place du Général Brocard,8044,23,6,"[48.87836138361425, 2.305254448220567]",2023-04-25T10:42:09+00:00,29,3,33,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Perrault - Place du Louvre,1201,15,12,"[48.860273568996, 2.3412468419093]",2023-04-25T10:44:55+00:00,27,0,28,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Fontaine du Tertre - Calvaire,21510,5,0,"[48.8702539, 2.2187778]",2023-04-25T10:36:17+00:00,5,19,24,OUI,OUI,Suresnes,OUI,2023-04-25T11:32:00.45Z
Place des Arts - Jean Mermoz,25009,0,0,"[48.879971740179, 2.1838125575318]",2022-12-07T07:57:34+00:00,0,20,20,NON,NON,Rueil-Malmaison,NON,2023-04-25T11:32:00.45Z
Sèvres - Maréchal Juin,21033,2,10,"[48.8324305, 2.2292812]",2023-04-25T10:43:07+00:00,12,5,18,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-25T11:32:00.45Z
Claude Debussy - Marc Bloch,21112,19,25,"[48.910388180512, 2.3117771744728]",2023-04-25T10:45:34+00:00,44,11,56,OUI,OUI,Clichy,OUI,2023-04-25T11:32:00.45Z
Batignolles - Abel Truchet,17050,1,2,"[48.88310390458221, 2.323834749088381]",2023-04-25T10:45:31+00:00,3,24,28,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Jean Mermoz - Champs-Elysées,8031,3,19,"[48.869689856852, 2.3107324540615]",2023-04-25T10:45:57+00:00,22,9,33,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
René Boulanger - Lancry,10001,4,4,"[48.8685433, 2.3600032]",2023-04-25T10:45:47+00:00,8,53,62,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Ménilmontant - Père Lachaise,20030,2,0,"[48.863287291502, 2.3869940266013]",2023-04-25T10:45:35+00:00,2,51,56,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Gare du Nord - Faubourg Saint-Denis,10151,1,0,"[48.879612765503616, 2.3568402975797653]",2023-04-25T10:44:34+00:00,1,26,28,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Hippodrome de Longchamp,16140,3,7,"[48.86413226532, 2.239905372262]",2023-04-25T10:42:52+00:00,10,19,30,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
8 Mai 1945 - 10 Juillet 1940,44010,4,16,"[48.784567029674, 2.3979035764933]",2023-04-25T10:45:56+00:00,20,10,30,OUI,OUI,Vitry-sur-Seine,OUI,2023-04-25T11:32:00.45Z
Félix Faure - Lourmel,15032,1,53,"[48.83868901709515, 2.2818081825971603]",2023-04-25T10:45:21+00:00,54,4,58,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Macdonald - Césaria Evora,19045,14,12,"[48.89883, 2.37933]",2023-04-25T10:45:57+00:00,26,41,67,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Saint-Antoine Sévigné,4010,11,27,"[48.8550222, 2.3612322]",2023-04-25T10:44:48+00:00,38,3,26,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Galilée - Vernet,8003,11,2,"[48.871715878697, 2.2985444962978]",2023-04-25T10:40:34+00:00,13,3,17,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Pavé des Gardes - Charles Vaillant,23106,0,0,"[48.81168551728, 2.2111820107205]",2023-04-25T10:37:01+00:00,0,20,20,OUI,OUI,Sèvres,OUI,2023-04-25T11:32:00.45Z
Chevaleret - Tolbiac,13053,2,15,"[48.82941, 2.375934]",2023-04-25T10:44:28+00:00,17,4,21,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Richard Lenoir - Place de la Bastille,11001,4,46,"[48.8538327, 2.3697222]",2023-04-25T10:45:54+00:00,50,1,53,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Dora Maar - Nadia Guendouz,34009,1,11,"[48.905452421305, 2.3220406472683]",2023-04-25T10:43:12+00:00,12,17,30,OUI,OUI,Saint-Ouen-sur-Seine,OUI,2023-04-25T11:32:00.45Z
Louis Armand - Bernard Palissy,26010,0,0,"[48.916925546419, 2.3124207955211]",2023-01-25T14:17:38+00:00,0,0,0,NON,NON,Asnières-sur-Seine,NON,2023-04-25T11:32:00.45Z
Jean Bouin - Gouverneur Général Eboué,21327,0,0,"[48.824792734266, 2.2651904328524]",2023-04-03T06:03:51+00:00,0,0,0,NON,NON,Issy-les-Moulineaux,NON,2023-04-25T11:32:00.45Z
Stalingrad - Barbara,22208,0,0,"[48.809223658808, 2.3175904558822]",2023-03-29T10:26:44+00:00,0,0,0,NON,NON,Bagneux,NON,2023-04-25T11:32:00.45Z
Enfants du Paradis - Peupliers,21021,42,25,"[48.833122686454, 2.2571459412575]",2023-04-25T10:45:41+00:00,67,4,40,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-25T11:32:00.45Z
Maréchal Leclerc de Hauteclocque - Marché Buzenval,25010,0,0,"[48.858446, 2.192077]",2023-04-25T10:40:11+00:00,0,30,30,OUI,OUI,Rueil-Malmaison,OUI,2023-04-25T11:32:00.45Z
Gare Saint-Lazare - Cour du Havre,8002,22,18,"[48.875674400851, 2.3265598341823]",2023-04-25T10:44:48+00:00,40,6,45,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Bercy - Villot,12105,11,30,"[48.841795009027, 2.3767850184816]",2023-04-25T10:44:45+00:00,41,7,34,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Quai des Célestins - Henri IV,4005,4,6,"[48.8512971, 2.3624535]",2023-04-25T10:45:52+00:00,10,3,14,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Carpeaux - Place Jacques Froment,18018,0,0,"[48.8906542, 2.3309428]",2023-04-25T10:44:03+00:00,0,19,19,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Jemmapes - Ecluses Saint-Martin,10025,1,1,"[48.87748519186726, 2.3660067468881607]",2023-04-25T10:41:36+00:00,2,13,15,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Saint-Germain - Verdun,32305,0,0,"[48.882877330093, 2.4331868384644]",2023-04-25T10:41:08+00:00,0,30,30,OUI,OUI,Romainville,OUI,2023-04-25T11:32:00.45Z
Pierre Ginier - Clichy,18045,1,0,"[48.8867667, 2.326228]",2023-04-25T10:38:41+00:00,1,14,16,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Châteaudun - Place de la Liberté,22507,3,3,"[48.90970830301211, 2.2454486480600626]",2023-04-25T10:44:05+00:00,6,19,26,OUI,OUI,La Garenne-Colombes,OUI,2023-04-25T11:32:00.45Z
Bastille - Biscornet,12001,9,45,"[48.851355779579, 2.369220033288]",2023-04-25T10:43:12+00:00,54,7,62,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Val-Fleury,21954,4,0,"[48.807671407991, 2.2407217696309]",2023-04-25T10:45:52+00:00,4,19,23,OUI,OUI,Meudon,OUI,2023-04-25T11:32:00.45Z
Place du Colonel Fabien,10038,2,1,"[48.87756832086, 2.3698791861534]",2023-04-25T10:41:18+00:00,3,23,27,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Gare de Lyon - Roland Barthes,12106,9,41,"[48.84395729494058, 2.3790882155299187]",2023-04-25T10:45:38+00:00,50,16,68,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Parc des Pierrettes,23205,0,0,"[48.7973062, 2.2909969]",2023-04-25T10:37:13+00:00,0,23,23,OUI,OUI,Châtillon,OUI,2023-04-25T11:32:00.45Z
Avenir,23201,8,3,"[48.8103438, 2.3003776]",2023-04-25T10:45:53+00:00,11,32,45,OUI,OUI,Châtillon,OUI,2023-04-25T11:32:00.45Z
Gare Saint-Lazare - Place de Budapest,9035,17,9,"[48.877753, 2.327339]",2023-04-25T10:45:49+00:00,26,14,44,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Adrien Lesesne - Docteur Bauer,34005,2,9,"[48.90263867304635, 2.348248063431511]",2023-04-25T10:43:52+00:00,11,19,30,OUI,OUI,Saint-Ouen-sur-Seine,OUI,2023-04-25T11:32:00.45Z
Porte de Clichy - Place des Nations Unies,17127,6,19,"[48.896737263309504, 2.310542999196392]",2023-04-25T10:45:56+00:00,25,10,40,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Garibaldi - Gabriel Péri,34008,1,5,"[48.905741911394, 2.3316044208059]",2023-04-25T10:40:19+00:00,6,20,30,OUI,OUI,Saint-Ouen-sur-Seine,OUI,2023-04-25T11:32:00.45Z
Roland Garros - Jean Bouin,23204,2,0,"[48.809460857173, 2.2853198638301]",2023-04-25T10:41:44+00:00,2,26,28,OUI,OUI,Châtillon,OUI,2023-04-25T11:32:00.45Z
Gare RER,31301,9,14,"[48.896241412268, 2.4595758300992]",2023-04-25T10:45:28+00:00,23,5,30,OUI,OUI,Noisy-le-Sec,OUI,2023-04-25T11:32:00.45Z
Caumartin - Provence,9104,10,22,"[48.874422773426545, 2.3284685611724854]",2023-04-25T10:44:39+00:00,32,3,22,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
BNF - Bibliothèque Nationale de France,13123,17,51,"[48.8350268238, 2.3760157451034]",2023-04-25T10:45:26+00:00,68,1,42,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Gare de l'Est - Chateau Landon,10026,5,1,"[48.879305, 2.362424]",2023-04-25T10:41:05+00:00,6,52,59,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Jonquière - Docteur Paul Brousse,17010,6,5,"[48.894799816683985, 2.318705212173216]",2023-04-25T10:45:24+00:00,11,25,40,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Ruisseau - Ordener,18026,0,0,"[48.89299462568024, 2.340144887566567]",2023-04-25T10:39:13+00:00,0,30,35,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Clignancourt - Ordener,18024,0,1,"[48.891457726153774, 2.348636478060487]",2023-04-25T10:45:42+00:00,1,34,35,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Westermeyer - Paul Vaillant-Couturier,42004,13,24,"[48.819116181578764, 2.3966637253761296]",2023-04-25T10:46:00+00:00,37,3,25,OUI,OUI,Ivry-sur-Seine,OUI,2023-04-25T11:32:00.45Z
Benjamin Godard - Victor Hugo,16107,1,0,"[48.865983, 2.275725]",2023-04-25T10:44:55+00:00,1,33,35,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Mairie de Rosny-sous-Bois,31104,14,0,"[48.871256519012, 2.4865807592869]",2023-04-25T10:45:18+00:00,14,16,30,OUI,OUI,Rosny-sous-Bois,OUI,2023-04-25T11:32:00.45Z
Cassini - Denfert-Rochereau,14111,5,3,"[48.837525839067, 2.3360354080796]",2023-04-25T10:43:30+00:00,8,17,25,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Basilique,32017,2,6,"[48.93626891059109, 2.3588666820200914]",2023-04-25T10:43:07+00:00,8,13,22,OUI,OUI,Saint-Denis,OUI,2023-04-25T11:32:00.45Z
Saint-Sulpice,6003,2,12,"[48.85165383178419, 2.3308077827095985]",2023-04-25T10:44:33+00:00,14,6,21,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Le Brun - Gobelins,13007,3,2,"[48.835092787824, 2.3534681351338]",2023-04-25T10:45:35+00:00,5,43,48,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Lacépède - Monge,5110,4,1,"[48.84389286531899, 2.3519663885235786]",2023-04-25T10:44:01+00:00,5,16,23,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
André Karman - République,33006,9,5,"[48.91039875761846, 2.3851355910301213]",2023-04-25T10:45:58+00:00,14,15,31,OUI,OUI,Aubervilliers,OUI,2023-04-25T11:32:00.45Z
Bois de Vincennes - Gare,41301,7,9,"[48.836022242886884, 2.4708339950830287]",2023-04-25T10:44:36+00:00,16,33,50,OUI,OUI,Nogent-sur-Marne,OUI,2023-04-25T11:32:00.45Z
Beaux-Arts - Bonaparte,6021,8,8,"[48.856451985395786, 2.334851883351803]",2023-04-25T10:45:16+00:00,16,4,20,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Bracion - Périphérique,15202,3,0,"[48.826103771275, 2.3004549373748]",2023-04-25T10:41:26+00:00,3,25,30,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Guersant - Gouvion-Saint-Cyr,17041,3,2,"[48.88287775178599, 2.287667370814871]",2023-04-25T10:41:32+00:00,5,29,36,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Froment - Bréguet,11025,3,19,"[48.8570414504784, 2.37289470306807]",2023-04-25T10:45:20+00:00,22,19,43,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Boétie - Ponthieu,8050,16,15,"[48.871417284355, 2.3076787590981]",2023-04-25T10:44:02+00:00,31,2,33,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Croulebarde - Corvisart,13101,0,1,"[48.830981659316855, 2.3481646925210953]",2023-04-25T10:37:21+00:00,1,32,34,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Romainville - Vaillant-Couturier,31024,0,0,"[48.86785, 2.446748]",2023-04-25T10:44:34+00:00,0,38,38,OUI,OUI,Montreuil,OUI,2023-04-25T11:32:00.45Z
Alibert - Jemmapes,10013,3,1,"[48.871044051984, 2.3661044619878]",2023-04-25T10:45:08+00:00,4,55,60,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Cambrai - Benjamin Constant,19033,1,0,"[48.89594736851349, 2.381133802246315]",2023-04-25T10:40:16+00:00,1,40,43,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
Moulin de Pierre - Abbé Grégoire,21326,1,0,"[48.822036188382, 2.2754641655975]",2023-04-25T10:44:18+00:00,1,19,20,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-25T11:32:00.45Z
Italie - Tolbiac,13030,1,0,"[48.82557229464416, 2.3576171323657036]",2023-04-25T10:45:26+00:00,1,20,21,OUI,OUI,Paris,OUI,2023-04-25T11:32:00.45Z
