name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Amelot - Saint-Sébastien,11047,4,9,"[48.86114216276092, 2.367799618107727]",2023-04-28T09:53:14+00:00,13,14,30,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Delphine Seyrig - Général Leclerc,19043,2,3,"[48.893923963057865, 2.39790290594101]",2023-04-28T09:52:52+00:00,5,47,53,OUI,OUI,Pantin,OUI,2023-04-28T10:17:01.126Z
Cimetière de Montrouge,14020,4,2,"[48.822009, 2.322188699]",2023-04-28T09:49:45+00:00,6,49,58,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Pyrénées - Emmery,20042,0,0,"[48.872010281270974, 2.392039597034455]",2023-04-28T09:52:49+00:00,0,40,40,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Pyramide - Ecole du Breuil,12128,5,9,"[48.82237977153955, 2.4586871266365056]",2023-04-28T09:52:54+00:00,14,20,34,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Square Simon Bolivar,19101,1,0,"[48.8750898883217, 2.3826304078102116]",2023-04-28T09:51:48+00:00,1,21,24,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Schoelcher - Raspail,14003,7,1,"[48.83681733526843, 2.3312794080411474]",2023-04-28T09:54:15+00:00,8,41,50,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Rouget de Lisle,46002,14,13,"[48.764615483395254, 2.4071189761161804]",2023-04-28T09:53:00+00:00,27,6,35,OUI,OUI,Choisy-le-Roi,OUI,2023-04-28T10:17:01.126Z
Jourdain - Place des Grandes Rigoles,20112,0,0,"[48.87403113727167, 2.38959476351738]",2023-04-28T09:51:43+00:00,0,21,22,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Grands Moulins de Pantin,19044,8,5,"[48.89738369720229, 2.3959985375404362]",2023-04-28T09:53:54+00:00,13,34,50,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Pajol - Place Herbert,18011,2,4,"[48.8927825, 2.3635598]",2023-04-28T09:53:55+00:00,6,33,39,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Gabriel Péri - Francisco Ferrer,33102,0,0,"[48.88633710236977, 2.407338917255402]",2023-04-28T09:53:26+00:00,0,16,18,OUI,OUI,Le Pré-Saint-Gervais,OUI,2023-04-28T10:17:01.126Z
Place de la Reine Astrid,8045,27,25,"[48.86492098253841, 2.302549182385926]",2023-04-28T09:54:16+00:00,52,1,58,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Roger Salengro - Fontainebleau,42706,2,0,"[48.814548697325, 2.3611663654447]",2023-04-28T09:51:32+00:00,2,23,25,OUI,OUI,Le Kremlin-Bicêtre,OUI,2023-04-28T10:17:01.126Z
Hôpital Européen Georges Pompidou,15104,27,33,"[48.83769531916335, 2.275374233722687]",2023-04-28T09:53:49+00:00,60,3,64,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Concorde - Stalingrad,44006,1,0,"[48.7985844, 2.3821302]",2023-04-28T09:52:33+00:00,1,33,35,OUI,OUI,Vitry-sur-Seine,OUI,2023-04-28T10:17:01.126Z
Saint-Jacques - Val de Grâce,5004,6,2,"[48.8417514, 2.3413893]",2023-04-28T09:53:58+00:00,8,9,20,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Porte de Vanves,14138,6,1,"[48.828012849445, 2.3056878894567]",2023-04-28T09:54:23+00:00,7,24,32,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Place Albert Kahn,18031,0,0,"[48.8957969797804, 2.345585584134864]",2023-04-28T09:49:28+00:00,0,44,46,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Championnet - Vauvenargues,18028,3,2,"[48.89401874744574, 2.3319872841238976]",2023-04-28T09:53:03+00:00,5,25,33,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Place Marcel Cachin,42014,9,21,"[48.81411442356866, 2.39090770483017]",2023-04-28T09:53:33+00:00,30,2,32,OUI,OUI,Ivry-sur-Seine,OUI,2023-04-28T10:17:01.126Z
Rocher - Laborde,8017,4,13,"[48.87590240712654, 2.322616316378116]",2023-04-28T09:54:25+00:00,17,46,65,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Mouton Duvernet - Général Leclerc,14008,4,0,"[48.831632518292565, 2.3293121159076686]",2023-04-28T09:52:47+00:00,4,34,39,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Marc Sangnier - Porte de Vanves,14106,3,0,"[48.825218683556734, 2.3107116669416428]",2023-04-28T09:52:42+00:00,3,17,21,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Etienne Jodelle - Saint Ouen,18046,0,1,"[48.88794016394694, 2.326124420314341]",2023-04-28T09:50:53+00:00,1,29,33,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Jean Jaurès - Presles,35002,1,0,"[48.90713441498779, 2.396005728053061]",2023-04-28T09:51:02+00:00,1,28,30,OUI,OUI,Pantin,OUI,2023-04-28T10:17:01.126Z
Chabanais - Petits Champs,2111,9,12,"[48.86703740186721, 2.336716018617153]",2023-04-28T09:54:37+00:00,21,9,30,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Bertie Albrecht - Hoche,8054,14,5,"[48.87614039826388, 2.301303138307601]",2023-04-28T09:51:55+00:00,19,12,32,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Hoche - Jean Lolive,35010,2,6,"[48.89110239200789, 2.402843534946442]",2023-04-28T09:54:15+00:00,8,15,24,OUI,OUI,Pantin,OUI,2023-04-28T10:17:01.126Z
David Weill - Parc Montsouris,14124,4,2,"[48.821092374256104, 2.333725690841675]",2023-04-28T09:54:42+00:00,6,15,22,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Saint Lambert - Blomet,15133,1,1,"[48.83659148147257, 2.2930556908249855]",2023-04-28T09:53:46+00:00,2,24,27,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Place Robert Guillemard,15110,2,21,"[48.836191728066666, 2.2811267160086417]",2023-04-28T09:51:47+00:00,23,1,24,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Repos - Cimetière du Père Lachaise,20131,3,0,"[48.859358523593, 2.3896131366845]",2023-04-28T09:53:41+00:00,3,30,33,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Edouard Tremblay - Julian Grimaux,44013,0,0,"[48.781383825117, 2.3723508417606]",2023-04-28T09:51:40+00:00,0,30,30,OUI,OUI,Vitry-sur-Seine,OUI,2023-04-28T10:17:01.126Z
François Debergue - Croix de Chavaux,31008,1,2,"[48.857421708072074, 2.437578141689301]",2023-04-28T09:53:46+00:00,3,54,57,OUI,OUI,Montreuil,OUI,2023-04-28T10:17:01.126Z
Gabriel Péri - Danielle Casanova,44003,8,4,"[48.790114, 2.4025777]",2023-04-28T09:51:41+00:00,12,7,20,OUI,OUI,Vitry-sur-Seine,OUI,2023-04-28T10:17:01.126Z
Lakanal - Commerce,15034,0,44,"[48.84442462786544, 2.294059172272682]",2023-04-28T09:54:40+00:00,44,8,53,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Gare Rer de Fontenay sous Bois,41202,14,0,"[48.8436279, 2.4630465]",2023-04-28T09:53:00+00:00,14,47,61,OUI,OUI,Fontenay-sous-Bois,OUI,2023-04-28T10:17:01.126Z
Oberkampf - République,11030,2,3,"[48.865316087070475, 2.3761147849099955]",2023-04-28T09:54:51+00:00,5,17,24,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Cossonnerie - Sébastopol,1119,3,4,"[48.86132665908402, 2.349419631063938]",2023-04-28T09:53:12+00:00,7,16,24,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Noisy le Sec - Jean-Baptiste Clément,31708,3,0,"[48.87451538963655, 2.415283620357514]",2023-04-28T09:52:12+00:00,3,19,22,OUI,OUI,Bagnolet,OUI,2023-04-28T10:17:01.126Z
Marcelle - Thalie,35020,4,0,"[48.8835462, 2.4137883]",2023-04-28T09:50:32+00:00,4,14,20,OUI,OUI,Pantin,OUI,2023-04-28T10:17:01.126Z
Cujas - Saint-Michel,5106,12,2,"[48.848191348584, 2.341831654854]",2023-04-28T09:53:47+00:00,14,3,19,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Henri Ste-Claire Déville - Paul Héroult,25003,5,12,"[48.892663, 2.172411]",2023-04-28T09:53:32+00:00,17,7,24,OUI,OUI,Rueil-Malmaison,OUI,2023-04-28T10:17:01.126Z
Victoire - Chaussée d'Antin,9116,5,11,"[48.875065791004396, 2.3316738009452824]",2023-04-28T09:54:19+00:00,16,3,24,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Victor Hugo - Galliéni,21008,10,16,"[48.83802015441127, 2.2460845112800603]",2023-04-28T09:53:36+00:00,26,8,34,OUI,OUI,Boulogne-Billancourt,OUI,2023-04-28T10:17:01.126Z
Richard Lenoir - Jean-Pierre Timbaud,11039,2,0,"[48.86580427668637, 2.369337074966926]",2023-04-28T09:50:56+00:00,2,32,36,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Chemin Vert - Saint-Maur,11026,4,1,"[48.86112461407359, 2.381299026310444]",2023-04-28T09:53:07+00:00,5,36,45,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Botzaris - Parc des Buttes Chaumont,19024,1,1,"[48.877951, 2.381464]",2023-04-28T09:47:03+00:00,2,18,20,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Joseph Liouville - Croix Nivert,15021,2,13,"[48.844835471244416, 2.297508493065834]",2023-04-28T09:54:17+00:00,15,48,64,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Estrapade - Ulm,5012,4,6,"[48.84512772828039, 2.3454568170361734]",2023-04-28T09:54:37+00:00,10,5,16,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Hoche - Tilsitt,8057,7,1,"[48.874836457837, 2.2971323132515]",2023-04-28T09:54:34+00:00,8,23,33,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Jean-François Lépine - Stephenson,18009,1,1,"[48.88611466796807, 2.356855627529275]",2023-04-28T09:54:16+00:00,2,17,22,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Beffroy,22003,10,11,"[48.886591074487995, 2.261394560337067]",2023-04-28T09:54:39+00:00,21,1,26,OUI,OUI,Neuilly-sur-Seine,OUI,2023-04-28T10:17:01.126Z
Abbé Carton - Plantes,14110,1,0,"[48.827673823165846, 2.320918142795563]",2023-04-28T09:53:59+00:00,1,23,25,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Sablons - Georges Mandel,16108,2,3,"[48.863875, 2.28189]",2023-04-28T09:48:14+00:00,5,33,38,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Gare RER de Vincennes,43005,27,18,"[48.847563015126106, 2.433383166790009]",2023-04-28T09:54:51+00:00,45,5,51,OUI,OUI,Vincennes,OUI,2023-04-28T10:17:01.126Z
Mairie du 11ème,11024,2,2,"[48.858925, 2.3789759]",2023-04-28T09:54:09+00:00,4,42,51,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Théophile Gautier - François Millet,16136,3,8,"[48.85034821320644, 2.273029983043671]",2023-04-28T09:53:42+00:00,11,18,30,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Villette - Belleville,19032,0,0,"[48.8726877314, 2.376461327076]",2023-04-28T09:54:50+00:00,0,43,48,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Marché Secrétan,19022,4,0,"[48.88125496379482, 2.373463287949562]",2023-04-28T09:53:21+00:00,4,19,26,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Larmeroux - Baudelaire,21701,1,1,"[48.816939911292, 2.2809894804846]",2023-04-28T09:54:18+00:00,2,27,29,OUI,OUI,Vanves,OUI,2023-04-28T10:17:01.126Z
Lieutenant Chauré - Etienne Marey,20134,0,0,"[48.86746195408435, 2.405970990657807]",2023-04-28T09:45:47+00:00,0,20,20,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Parmentier - République,11105,2,1,"[48.8644954, 2.3750124]",2023-04-28T09:54:03+00:00,3,46,50,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Arche - Léonard de Vinci,24001,9,3,"[48.89790972494496, 2.2383723043644914]",2023-04-28T09:54:37+00:00,12,14,28,OUI,OUI,Courbevoie,OUI,2023-04-28T10:17:01.126Z
Auguste Cain - Jean Moulin,14136,1,0,"[48.82577028927573, 2.3210415244102482]",2023-04-28T09:49:39+00:00,1,39,40,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Miromesnil - La Boétie,8025,14,14,"[48.87372241291653, 2.315848097205162]",2023-04-28T09:54:48+00:00,28,5,35,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Marseille - Beaurepaire,10014,0,6,"[48.871624306962985, 2.3639265082738348]",2023-04-28T09:54:26+00:00,6,45,55,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Arago - Glacière,13002,1,0,"[48.83486054775774, 2.3445770524322067]",2023-04-28T09:52:22+00:00,1,25,27,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Mairie d'Ivry-sur-Seine,42010,0,29,"[48.81057120969284, 2.3842826485633855]",2023-04-28T09:54:07+00:00,29,24,53,OUI,OUI,Ivry-sur-Seine,OUI,2023-04-28T10:17:01.126Z
Parc Georges Brassens - Brancion,15046,2,0,"[48.83227829269761, 2.3022570088505745]",2023-04-28T09:52:29+00:00,2,27,29,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Place Paul Eluard,46001,10,8,"[48.7672039733195, 2.4144977331161503]",2023-04-28T09:54:22+00:00,18,1,19,OUI,OUI,Choisy-le-Roi,OUI,2023-04-28T10:17:01.126Z
Exelmans - Michel-Ange,16040,1,0,"[48.84309486651855, 2.2597770800669053]",2023-04-28T09:52:41+00:00,1,31,33,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Reims - Raymond Pitet,17028,6,3,"[48.8888, 2.296319]",2023-04-28T09:53:53+00:00,9,28,37,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Saint-Vincent - Verdun,21301,0,22,"[48.819211549234495, 2.254007756710053]",2023-04-28T09:54:19+00:00,22,11,34,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-28T10:17:01.126Z
Aristide Briand - Gare de Bagneux,42302,10,3,"[48.79387269664978, 2.321148812770844]",2023-04-28T09:52:00+00:00,13,8,22,OUI,OUI,Cachan,OUI,2023-04-28T10:17:01.126Z
Victoria - Place du Chatelet,1002,7,6,"[48.857992591527, 2.3469167947769]",2023-04-28T09:53:05+00:00,13,9,22,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Seine - Flandre,19029,0,1,"[48.886785741479684, 2.3746193200349808]",2023-04-28T09:52:45+00:00,1,15,19,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Hautpoul - Jean Jaurès,19016,3,0,"[48.886393679436, 2.3865414544355]",2023-04-28T09:53:13+00:00,3,28,32,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Volontaire - Lecourbe,15013,4,5,"[48.8435137879902, 2.3065522313117985]",2023-04-28T09:53:11+00:00,9,21,31,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Saint-Germain - Thenard,5123,4,14,"[48.850571, 2.3471015]",2023-04-28T09:53:30+00:00,18,11,31,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Quai du docteur Dervaux,26013,0,0,"[48.910482, 2.297998]",2023-01-18T08:46:16+00:00,0,26,26,NON,NON,Asnières-sur-Seine,NON,2023-04-28T10:17:01.126Z
Gare RER de Gentilly,42504,1,1,"[48.814280450380224, 2.3410347104072575]",2023-04-28T09:48:40+00:00,2,27,30,OUI,OUI,Gentilly,OUI,2023-04-28T10:17:01.126Z
Place de la Porte de Paris,32016,1,0,"[48.93009363207303, 2.3564037680625916]",2023-04-28T09:54:45+00:00,1,39,40,OUI,OUI,Saint-Denis,OUI,2023-04-28T10:17:01.126Z
Boyer - Ménilmontant,20121,2,0,"[48.86889516267913, 2.3919824145634565]",2018-05-21T05:59:45+00:00,2,1,19,NON,OUI,Paris,NON,2023-04-28T10:17:01.126Z
Saint-Jacques - Soufflot,5006,0,0,"[48.8465255, 2.343099]",2018-06-06T06:42:14+00:00,0,0,0,NON,OUI,Paris,NON,2023-04-28T10:17:01.126Z
Jules Ferry - Faubourg du Temple Paris,11036,0,4,"[48.868397, 2.3678933]",2023-04-28T09:52:11+00:00,4,49,58,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Stephenson - Doudeauville,18012,1,0,"[48.888537048944826, 2.3561610281467438]",2023-04-28T09:49:55+00:00,1,34,36,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Charenton - Diderot,12009,3,10,"[48.846171461187, 2.3793068155646]",2023-04-28T09:49:20+00:00,13,5,18,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Place de l'Édit de Nantes,19125,1,0,"[48.88879, 2.3785]",2023-04-28T09:54:07+00:00,1,29,30,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Saint Georges - d'Aumale,9021,1,3,"[48.87778639599673, 2.337429821491241]",2023-04-28T09:46:32+00:00,4,18,23,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Stalingrad - Germaine Tailleferre,42029,3,0,"[48.80257200481316, 2.3786691203713417]",2023-04-28T09:46:58+00:00,3,24,28,OUI,OUI,Ivry-sur-Seine,OUI,2023-04-28T10:17:01.126Z
Porte de Vincennes,12115,2,1,"[48.846454, 2.415514]",2023-04-28T09:54:30+00:00,3,29,33,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Guynemer - Séverine,21313,8,5,"[48.83091743371036, 2.2790706530213356]",2023-04-28T09:52:46+00:00,13,12,26,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-28T10:17:01.126Z
Jacques Callot - Mazarine,6013,3,20,"[48.85528017533187, 2.337574325501919]",2023-04-28T09:53:38+00:00,23,3,28,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Richard Wallace - Place du 8 Mai 1945,28001,5,10,"[48.87866794788021, 2.2420343756675725]",2023-04-28T09:54:45+00:00,15,12,30,OUI,OUI,Puteaux,OUI,2023-04-28T10:17:01.126Z
Square Gilbert Thomain,26007,5,4,"[48.90717373809284, 2.2695400938391685]",2023-04-28T09:51:11+00:00,9,8,20,OUI,OUI,Asnières-sur-Seine,OUI,2023-04-28T10:17:01.126Z
Alfred Roll - Berthier,17102,3,0,"[48.88780857052871, 2.30009529817631]",2023-04-28T09:53:22+00:00,3,24,28,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Flandre - Riquet,19005,3,1,"[48.888013281448, 2.3737595955229]",2023-04-28T09:54:14+00:00,4,13,21,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Ancien Canal - Hélène Brion,35018,4,5,"[48.89484799296163, 2.4188338592648506]",2023-04-28T09:54:15+00:00,9,14,23,OUI,OUI,Pantin,OUI,2023-04-28T10:17:01.126Z
Varenne,7015,3,9,"[48.857202661803, 2.3152771219611]",2023-04-28T09:53:44+00:00,12,33,47,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Boulets - Voltaire,11009,0,0,"[48.85218705621, 2.3890301585197]",2023-04-28T09:50:02+00:00,0,24,24,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Pasteur - Gambetta,41606,5,4,"[48.84572797384512, 2.4236011505126953]",2023-04-28T09:52:39+00:00,9,10,19,OUI,OUI,Saint-Mandé,OUI,2023-04-28T10:17:01.126Z
Place des Ternes.,17045,1,1,"[48.878438631226516, 2.297727763652802]",2023-04-28T09:54:09+00:00,2,41,46,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Place de Verdun,43402,2,35,"[48.8202823, 2.473775]",2023-04-28T09:52:15+00:00,37,3,40,OUI,OUI,Joinville-le-Pont,OUI,2023-04-28T10:17:01.126Z
Edouard Poisson - Victor Hugo,33018,3,8,"[48.91118557052621, 2.379864752692811]",2023-04-28T09:54:41+00:00,11,16,30,OUI,OUI,Aubervilliers,OUI,2023-04-28T10:17:01.126Z
Montreuil - Gonnet,11115,3,0,"[48.850500564921, 2.3890856287864]",2023-04-28T09:54:10+00:00,3,20,24,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Place Jacques Madaule,21305,6,13,"[48.823933787309, 2.2606918215752]",2023-04-28T09:54:06+00:00,19,6,25,OUI,OUI,Issy-les-Moulineaux,OUI,2023-04-28T10:17:01.126Z
Place de la Porte de Châtillon,14021,0,0,"[48.8242469, 2.3186306]",2023-04-28T09:53:41+00:00,0,59,59,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Jussieu - Fossés Saint-Bernard,5021,7,23,"[48.84718551002347, 2.3534858599305153]",2023-04-28T09:52:48+00:00,30,5,39,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Commandant Rivière,8033,14,9,"[48.872933, 2.309796]",2023-04-28T09:54:36+00:00,23,2,27,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Jardin d'Acclimatation,16121,11,16,"[48.878772242510465, 2.270772233605385]",2023-04-28T09:53:58+00:00,27,5,33,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Gare Montparnasse - René Mouchotte,14117,29,5,"[48.83920384329242, 2.320883944630623]",2023-04-28T09:52:50+00:00,34,4,39,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Paul Vaillant Couturier - Chaptal,23001,27,3,"[48.89347957618252, 2.277525365352631]",2023-04-28T09:51:53+00:00,30,8,39,OUI,OUI,Levallois-Perret,OUI,2023-04-28T10:17:01.126Z
Square Cambronne,15010,0,1,"[48.84756654526, 2.3025691509247]",2023-04-14T08:37:06+00:00,1,58,59,NON,OUI,Paris,NON,2023-04-28T10:17:01.126Z
Clignancourt - Sofia,18141,2,2,"[48.88511992309783, 2.34719488842051]",2023-04-28T09:49:57+00:00,4,13,19,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Quai de la Loire - Jean Jaurès,19004,4,0,"[48.88339733854529, 2.371074522980134]",2023-04-28T09:54:53+00:00,4,9,16,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Bordier - Félix Faure,33003,4,3,"[48.90390751882016, 2.3830059170722966]",2023-04-28T09:51:45+00:00,7,39,48,OUI,OUI,Aubervilliers,OUI,2023-04-28T10:17:01.126Z
Charonne - Avron,20043,0,0,"[48.85160266522164, 2.398403047037931]",2023-04-28T09:53:19+00:00,0,26,27,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
18 juin 1940 - Buzenval,25005,2,3,"[48.868807, 2.185428]",2023-04-28T09:53:19+00:00,5,19,25,OUI,OUI,Rueil-Malmaison,OUI,2023-04-28T10:17:01.126Z
Place aux Étoiles,32010,22,3,"[48.91835629408464, 2.3523425683379173]",2023-04-28T09:51:35+00:00,25,14,40,OUI,OUI,Saint-Denis,OUI,2023-04-28T10:17:01.126Z
Flandrin - Henri Martin,16018,1,0,"[48.8643275, 2.2724174]",2023-04-28T09:51:25+00:00,1,17,18,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Pirogues de Bercy - Libourne,12034,4,24,"[48.832308, 2.38637]",2023-04-28T09:54:39+00:00,28,21,49,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Gare de Courbevoie,24002,7,1,"[48.8993867, 2.2506506]",2023-04-28T09:46:56+00:00,8,25,35,OUI,OUI,Courbevoie,OUI,2023-04-28T10:17:01.126Z
Victor Hugo - Magasins Généraux,33001,16,6,"[48.903281401126755, 2.368072383105755]",2023-04-28T09:52:41+00:00,22,10,34,OUI,OUI,Aubervilliers,OUI,2023-04-28T10:17:01.126Z
Claude Bernard - Arbalète,5114,1,2,"[48.83976676978202, 2.347510904073715]",2023-04-28T09:48:12+00:00,3,12,17,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Square des Saint-Simoniens,20119,0,0,"[48.8701796, 2.3967273]",2023-04-28T09:52:44+00:00,0,25,25,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Petit - Manin,19019,3,2,"[48.88650687534334, 2.3938155401308374]",2023-04-28T09:54:53+00:00,5,14,22,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Gare de Clamart,21403,2,1,"[48.81383535598703, 2.272278964519501]",2023-04-28T09:54:32+00:00,3,10,14,OUI,OUI,Clamart,OUI,2023-04-28T10:17:01.126Z
Gare d'Austerlitz,13014,3,2,"[48.842524, 2.364044]",2023-04-28T09:54:06+00:00,5,5,14,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Place des Marseillais,42207,5,1,"[48.82663907252554, 2.4059280753135686]",2023-04-28T09:48:39+00:00,6,26,37,OUI,OUI,Charenton-le-Pont,OUI,2023-04-28T10:17:01.126Z
Place Jean-Baptiste Clément,42707,4,2,"[48.81240466867336, 2.3617091774940495]",2023-04-28T09:51:08+00:00,6,18,25,OUI,OUI,Le Kremlin-Bicêtre,OUI,2023-04-28T10:17:01.126Z
Ménilmontant - Pelleport,20036,0,0,"[48.87068263384462, 2.398959602331646]",2023-04-28T09:54:07+00:00,0,18,19,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Jussieu - Guy de la Brosse,5119,10,22,"[48.845665, 2.355653]",2023-04-28T09:54:21+00:00,32,8,40,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Jean Lolive - Parc Stalingrad,35009,0,5,"[48.89206174403158, 2.4091735482215886]",2023-04-28T09:53:13+00:00,5,15,22,OUI,OUI,Pantin,OUI,2023-04-28T10:17:01.126Z
Champeaux - Gallieni,31705,1,0,"[48.864459134684644, 2.4161778017878532]",2023-04-28T09:54:16+00:00,1,48,50,OUI,OUI,Bagnolet,OUI,2023-04-28T10:17:01.126Z
Courcelles - Place des Ternes,8055,6,0,"[48.878199928923124, 2.2992860188665043]",2023-04-28T09:54:09+00:00,6,24,31,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
Guichet - Jean Jaurès,21109,0,16,"[48.905169868129036, 2.3023840785026555]",2023-04-28T09:54:22+00:00,16,11,28,OUI,OUI,Clichy,OUI,2023-04-28T10:17:01.126Z
Place Carnot,31012,6,1,"[48.85593932186797, 2.441531717777252]",2023-04-28T09:54:21+00:00,7,18,25,OUI,OUI,Montreuil,OUI,2023-04-28T10:17:01.126Z
Anatole France - Jean Lolive,35019,1,1,"[48.8949922, 2.4253764]",2023-04-28T09:54:19+00:00,2,25,28,OUI,OUI,Pantin,OUI,2023-04-28T10:17:01.126Z
Lagny - Joffre,41604,9,12,"[48.84930687084088, 2.417949736118317]",2023-04-28T09:52:40+00:00,21,8,31,OUI,OUI,Saint-Mandé,OUI,2023-04-28T10:17:01.126Z
Emeriau - Place de Brazzaville,15029,2,41,"[48.850785261674964, 2.2871585190296173]",2023-04-28T09:54:42+00:00,43,5,51,OUI,OUI,Paris,OUI,2023-04-28T10:17:01.126Z
