name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Nationale - Marcel Duchamp,13114,3,0,"[48.82463749337136, 2.3678014799952507]",2023-05-19T16:52:58+00:00,3,18,23,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Square Desnouettes,15061,1,5,"[48.83476837934194, 2.284142297394666]",2023-05-19T16:57:46+00:00,6,15,22,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Saint-Blaise - Mouraud,20017,1,0,"[48.85696177597818, 2.40869477391243]",2023-05-19T16:50:52+00:00,1,25,27,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Charonne - Philippe-Auguste,11019,3,3,"[48.855603162026, 2.39054639062]",2023-05-19T16:58:13+00:00,6,24,32,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Hôtel de Ville de Levallois Perret,23008,12,5,"[48.89314451997415, 2.2888818383216862]",2023-05-19T16:57:20+00:00,17,8,26,OUI,OUI,Levallois-Perret,OUI,2023-05-19T17:52:00.569Z
Roquépine - Malesherbes,8015,2,10,"[48.87345073390807, 2.320404499769211]",2023-05-19T16:58:42+00:00,12,20,37,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Paul Doumer - La Tour,16016,3,0,"[48.860116109626574, 2.280840481911055]",2023-05-19T16:49:37+00:00,3,31,34,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Place de Finlande,7026,14,6,"[48.86240833596654, 2.311362437903881]",2023-05-19T16:58:12+00:00,20,3,25,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Romain Rolland,14116,3,2,"[48.820215229662765, 2.3234144234418346]",2023-05-19T16:56:50+00:00,5,18,25,OUI,OUI,Montrouge,OUI,2023-05-19T17:52:00.569Z
Jeûneurs - Mulhouse,2110,3,7,"[48.868997, 2.346925]",2023-05-19T16:52:24+00:00,10,17,28,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Georges V - François 1er,8049,2,0,"[48.87034, 2.30082]",2023-05-19T16:54:41+00:00,2,20,22,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Faidherbe - Dahomey,11107,2,33,"[48.851358329771806, 2.383823134795429]",2023-05-19T16:57:52+00:00,35,6,44,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Bleue - Trévise,9113,3,6,"[48.87578906564573, 2.347289621829987]",2023-05-19T16:53:08+00:00,9,19,30,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Le Vau - Maurice Bertaux,20103,3,0,"[48.86803439043193, 2.411030612453627]",2023-05-19T16:57:27+00:00,3,22,25,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Versailles - Claude Terrasse,16041,7,24,"[48.84021933807409, 2.263834191152959]",2023-05-19T16:57:30+00:00,31,15,46,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Mornay - Sully,4109,4,9,"[48.84970399548416, 2.364460788667202]",2023-05-19T16:57:52+00:00,13,1,15,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Porte Saint-Martin,3101,4,10,"[48.86860172112996, 2.35570102930069]",2023-05-19T16:58:48+00:00,14,20,34,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
François 1er - Lincoln,8105,3,1,"[48.869517979344, 2.3024262188416]",2023-05-19T16:55:29+00:00,4,27,31,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Daumesnil - Picpus,12010,2,14,"[48.8374688, 2.401765]",2023-05-19T16:58:29+00:00,16,7,21,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Place Mireille Havet,11048,1,13,"[48.850533, 2.383756]",2023-05-19T16:57:59+00:00,14,27,43,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Bachaumont - Montmartre,2101,0,8,"[48.86617395079137, 2.3449775576591496]",2023-05-19T16:56:50+00:00,8,24,33,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Place du Canada,8029,5,9,"[48.865346269362675, 2.310193787964762]",2023-05-19T16:58:32+00:00,14,11,29,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Lamartine - Faubourg Montmartre,9015,1,0,"[48.87661398289084, 2.339765690267086]",2023-05-19T16:58:19+00:00,1,28,32,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Jardin Marguerite Long,17104,2,2,"[48.8816985773914, 2.2836575657129288]",2023-05-19T16:57:58+00:00,4,18,22,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Melun - Jean Jaurès,19030,6,0,"[48.8837796723475, 2.376477420330048]",2023-05-19T16:57:31+00:00,6,21,28,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Jean Jaurès - Reine,21004,5,8,"[48.84009622558849, 2.239872515201569]",2023-05-19T16:55:51+00:00,13,17,31,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-19T17:52:00.569Z
Argenson - Château,22002,0,0,"[48.888559314669514, 2.2642001509666447]",2023-05-19T16:58:44+00:00,0,24,25,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-19T17:52:00.569Z
Place de l'Eglise - Pantin,35008,5,0,"[48.892809461520265, 2.4124351143836975]",2023-05-19T16:58:06+00:00,5,24,30,OUI,OUI,Pantin,OUI,2023-05-19T17:52:00.569Z
Butte aux Cailles - Esperance,13022,11,6,"[48.82758774190948, 2.3492151126265526]",2023-05-19T16:51:48+00:00,17,19,36,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Roquette - Folie Regnault,11110,0,2,"[48.859246959155485, 2.386553623578705]",2023-05-19T16:58:48+00:00,2,48,52,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Tremblay - Lac des Minimes,12127,13,14,"[48.834131261494356, 2.454751655459404]",2023-05-19T16:57:06+00:00,27,18,48,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Terroirs de France - Lheureux,12153,13,36,"[48.83212027074841, 2.388618104159832]",2023-05-19T16:58:30+00:00,49,4,55,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Odessa - Départ,14127,15,2,"[48.842885590081, 2.3244281485677]",2023-05-19T16:56:23+00:00,17,20,39,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
René Coty - Parc Montsouris,14016,1,1,"[48.82479134498032, 2.336124926805496]",2023-05-19T16:58:30+00:00,2,52,55,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
François Truffaut - Saint Emilion,12033,8,56,"[48.83372354344807, 2.386601903271428]",2023-05-19T16:58:47+00:00,64,0,66,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Madeleine Michelis - Roule,22012,0,4,"[48.88260431301364, 2.2773634269833565]",2023-05-19T16:57:39+00:00,4,19,25,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-19T17:52:00.569Z
Jessaint - Marx Dormoy,18142,4,1,"[48.88484543106364, 2.358930408954621]",2023-05-19T16:53:08+00:00,5,22,30,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Sèvres Rive Gauche,23105,5,0,"[48.821443218278, 2.2150785306885]",2023-05-19T16:57:28+00:00,5,28,33,OUI,OUI,Sèvres,OUI,2023-05-19T17:52:00.569Z
Quai Marcel Boyer - Victor Hugo,42011,1,15,"[48.82255636666729, 2.392039597034455]",2023-05-19T16:58:05+00:00,16,9,29,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-19T17:52:00.569Z
Suffren - Pérignon,15009,3,8,"[48.84717561492764, 2.307052147596786]",2023-05-19T16:56:42+00:00,11,33,46,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Docteur Calmette - Martre,21120,3,5,"[48.898969358483, 2.3086513252383]",2023-05-19T16:58:00+00:00,8,20,30,OUI,OUI,Clichy,OUI,2023-05-19T17:52:00.569Z
Saint-Fargeau - Mortier,20117,2,0,"[48.87266656122256, 2.407912909984589]",2023-05-19T16:54:32+00:00,2,31,33,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Beaumarchais - Pas de la Mule,4107,8,6,"[48.855580507049, 2.3684333673431]",2023-05-19T16:58:33+00:00,14,2,18,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Mairie du 9ème,9013,3,0,"[48.87326713758289, 2.340753448052758]",2023-05-19T16:53:53+00:00,3,21,24,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Jean Moulin - Paul Doumer,31017,1,0,"[48.8622179854695, 2.45533436536789]",2023-05-19T16:55:08+00:00,1,19,20,OUI,OUI,Montreuil,OUI,2023-05-19T17:52:00.569Z
Boutroux - Porte de Vitry,13047,1,40,"[48.822632, 2.377738]",2023-05-19T16:58:07+00:00,41,7,49,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Jules Guesde - Alsace,23006,6,5,"[48.89056627550627, 2.295077741146088]",2023-05-19T16:57:31+00:00,11,13,25,OUI,OUI,Levallois-Perret,OUI,2023-05-19T17:52:00.569Z
Senard - Charles Blum,22103,1,1,"[48.857315824799, 2.221091687679291]",2023-05-19T16:53:48+00:00,2,22,24,OUI,OUI,Saint-Cloud,OUI,2023-05-19T17:52:00.569Z
Pré Saint-Gervais - Lilas,19113,0,0,"[48.877870626988, 2.3959073424339]",2023-05-19T16:55:17+00:00,0,28,28,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Gergovie - Vercingétorix,14128,0,3,"[48.83453413883994, 2.313154547426182]",2023-05-19T16:49:19+00:00,3,26,29,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Commandant l'Herminier - Gallieni,20004,1,2,"[48.847040552603, 2.4160453677177]",2023-05-19T16:57:59+00:00,3,14,17,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Sambre et Meuse - Villette,10039,2,2,"[48.874405666217, 2.3738072379951]",2023-05-19T16:58:12+00:00,4,21,25,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Station Paris Basketball - Stade Georges Carpentier,13117,5,0,"[48.82048243838136, 2.366832196712494]",2023-05-19T16:57:17+00:00,5,35,40,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Jules Guesde - Laennec,31101,5,0,"[48.87628983900398, 2.5006942078471184]",2023-05-19T16:55:12+00:00,5,14,19,OUI,OUI,Rosny-sous-Bois,OUI,2023-05-19T17:52:00.569Z
Demi-Lune - Aristide Briand,31026,2,0,"[48.87626381919953, 2.4562818557024]",2023-05-19T16:55:39+00:00,2,17,20,OUI,OUI,Montreuil,OUI,2023-05-19T17:52:00.569Z
Bois de Vincennes - Porte Jaune,12129,11,23,"[48.838751246689455, 2.4605489149689674]",2023-05-19T16:56:31+00:00,34,0,35,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Place du Président Salvador Allende,35004,4,2,"[48.897307310356055, 2.40079153681279]",2023-05-19T16:50:31+00:00,6,52,60,OUI,OUI,Pantin,OUI,2023-05-19T17:52:00.569Z
Square Edmond Pépin,33104,4,1,"[48.883656206899, 2.4033531546593]",2023-05-19T16:58:35+00:00,5,23,30,OUI,OUI,Le Pré-Saint-Gervais,OUI,2023-05-19T17:52:00.569Z
Auguste Blanqui - Glacière,13515,0,1,"[48.831151602964354, 2.3438221961259837]",2023-05-19T16:57:31+00:00,1,59,60,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Bastille - Quai de la Rapée,12150,2,18,"[48.84682410855, 2.3669364675879]",2023-05-19T16:58:26+00:00,20,5,27,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Clapeyron - Moscou,8011,0,1,"[48.88078819514121, 2.324815057218075]",2023-05-19T16:58:28+00:00,1,14,15,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Boussingault - Tolbiac,13021,1,10,"[48.82603516605852, 2.342176808004326]",2023-05-19T16:58:15+00:00,11,17,28,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Honoré d'Estienne d'Ovres - Grilles,35011,0,0,"[48.89056394743836, 2.4064831843792427]",2023-05-19T16:54:24+00:00,0,16,18,OUI,OUI,Pantin,OUI,2023-05-19T17:52:00.569Z
Santé - Arago,14113,0,0,"[48.83507657562064, 2.3415737262044938]",2023-05-19T16:55:58+00:00,0,36,38,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Gare du Nord - Place de Valenciennes,10152,10,3,"[48.879089, 2.354235]",2023-05-19T16:54:32+00:00,13,11,25,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Averroès - Aimé Césaire,35015,6,6,"[48.91405323432864, 2.412636950612068]",2023-05-19T16:58:30+00:00,12,6,19,OUI,OUI,Pantin,OUI,2023-05-19T17:52:00.569Z
Place de la Montagne du Goulet,15060,5,12,"[48.8443415, 2.2773844]",2023-05-19T16:57:12+00:00,17,3,21,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Longchamp - Place d'Iéna,16007,3,1,"[48.86491723343388, 2.2926748171448708]",2023-05-19T16:58:35+00:00,4,32,40,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Square de la rue Pixérécourt,20002,2,1,"[48.8736824, 2.3960278]",2023-05-19T16:57:20+00:00,3,12,15,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Athènes - Clichy,9036,1,0,"[48.878113787876, 2.32956021945824]",2023-05-19T16:57:27+00:00,1,18,20,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Gare de Lyon - Van Gogh,12006,5,44,"[48.843839785643, 2.3704450240357]",2023-05-19T16:58:08+00:00,49,1,51,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Cimetière d'Issy-les-Moulineaux,21316,0,0,"[48.81769977392539, 2.260931208729744]",2023-05-19T16:57:56+00:00,0,24,24,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-19T17:52:00.569Z
Metz - Faubourg Saint-Denis,10004,5,17,"[48.870893, 2.353521]",2023-05-19T16:57:33+00:00,22,25,48,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Neuilly - Petit,21118,1,6,"[48.898965361341254, 2.29627937078476]",2023-05-19T16:58:30+00:00,7,9,16,OUI,OUI,Clichy,OUI,2023-05-19T17:52:00.569Z
Pelée - Alphonse Baudin,11103,4,9,"[48.8600265, 2.3710541]",2023-05-19T16:57:46+00:00,13,23,38,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Joseph Sansboeuf - Saint Lazare,8008,2,6,"[48.87531563065266, 2.3229019716382027]",2023-05-19T16:51:08+00:00,8,9,18,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Gare de l'Est - Fidélité,10017,6,3,"[48.874575, 2.356796]",2023-05-19T16:56:45+00:00,9,5,15,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Mairie de Neuilly sur Seine,22013,5,6,"[48.88494728765838, 2.2677031159400944]",2023-05-19T16:58:38+00:00,11,20,31,OUI,OUI,Neuilly-sur-Seine,OUI,2023-05-19T17:52:00.569Z
Botzaris - Crimée,19025,5,1,"[48.87959698690176, 2.3887913337477067]",2023-05-19T16:58:14+00:00,6,14,21,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Saint-Didier - Raymond Poincaré,16009,0,2,"[48.86642312020962, 2.285863497192411]",2023-05-19T16:58:47+00:00,2,15,17,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Cours de l'Ile Seguin - Parc Billancourt,21029,3,9,"[48.82714055843935, 2.234234511852265]",2023-05-19T16:58:43+00:00,12,16,29,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-19T17:52:00.569Z
Belleville - Couronnes,20039,4,0,"[48.868831082877, 2.3809862136841]",2023-05-19T16:58:33+00:00,4,45,50,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Place Fernand Forest,15072,4,23,"[48.849269143835926, 2.2818631678819656]",2023-05-19T16:58:34+00:00,27,6,33,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Marcel Yol - Jullien,21708,0,1,"[48.82537611802588, 2.287235018058929]",2023-05-19T16:49:00+00:00,1,29,30,OUI,OUI,Vanves,OUI,2023-05-19T17:52:00.569Z
Carnot - Général Lanrezac,17033,0,0,"[48.875443870736, 2.2938242935036]",2018-05-21T05:30:29+00:00,0,30,30,NON,OUI,Paris,NON,2023-05-19T17:52:00.569Z
Convention - Vaugirard,15052,10,9,"[48.83767682233156, 2.295586926020252]",2023-05-19T16:58:43+00:00,19,29,48,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Résistance - Hoche,31021,1,1,"[48.864273423741956, 2.435784414410591]",2023-05-19T16:56:10+00:00,2,26,29,OUI,OUI,Montreuil,OUI,2023-05-19T17:52:00.569Z
Paul Vaillant-Couturier - Gare RER,44002,6,17,"[48.80108159069614, 2.402097210288048]",2023-05-19T16:58:15+00:00,23,3,26,OUI,OUI,Vitry-sur-Seine,OUI,2023-05-19T17:52:00.569Z
Raffet - Montmorency,16115,3,0,"[48.85258670812, 2.2629252456151954]",2023-05-19T16:57:45+00:00,3,39,42,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Ivry - Simone Weil,13039,3,1,"[48.823283932030755, 2.3659095168113713]",2023-05-19T16:53:11+00:00,4,13,18,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Commerce - Letellier,15123,8,32,"[48.84797660373612, 2.2966245196598805]",2023-05-19T16:58:43+00:00,40,4,44,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Fessart - Château,21030,1,3,"[48.84245, 2.23989]",2023-05-19T16:49:16+00:00,4,15,20,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-19T17:52:00.569Z
Ranelagh - Maison de la Radio,16024,1,8,"[48.85293603169479, 2.280449643731117]",2023-05-19T16:55:15+00:00,9,12,22,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Gare SNCF Vanves-Malakoff,21702,3,1,"[48.819002163836444, 2.292150005103606]",2023-05-19T16:57:29+00:00,4,43,51,OUI,OUI,Vanves,OUI,2023-05-19T17:52:00.569Z
Hôtel de Ville de Fontenay-aux-Roses,22604,1,0,"[48.790844603480856, 2.2871455930319455]",2023-05-19T16:56:34+00:00,1,32,34,OUI,OUI,Fontenay-aux-Roses,OUI,2023-05-19T17:52:00.569Z
Vanne - Général de Gaulle,21213,3,0,"[48.815007, 2.328318]",2023-05-19T16:57:24+00:00,3,21,25,OUI,OUI,Montrouge,OUI,2023-05-19T17:52:00.569Z
Malakoff - Place de la Porte Maillot,16101,2,2,"[48.876733496637506, 2.2834577411413193]",2023-05-19T16:51:59+00:00,4,12,31,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Vanne - Saussaies,42305,1,0,"[48.786404, 2.338848]",2023-05-19T16:55:58+00:00,1,19,20,OUI,OUI,Cachan,OUI,2023-05-19T17:52:00.569Z
Bruneseau - Quai d'Ivry,13121,4,40,"[48.82494563758295, 2.388566136360169]",2023-05-19T16:57:59+00:00,44,0,48,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-19T17:52:00.569Z
Victor Cresson - Telles de la Poterie,21307,1,18,"[48.822698842979, 2.2686498274964]",2023-05-19T16:58:46+00:00,19,12,31,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-19T17:52:00.569Z
Buzenval - Avron,20007,6,7,"[48.851617204998654, 2.401513597307666]",2023-05-19T16:57:48+00:00,13,35,50,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Daumesnil - Hébrard,12043,6,29,"[48.8429, 2.38474]",2023-05-19T16:58:03+00:00,35,2,40,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
George V - Christophe Colomb,8549,1,2,"[48.87046, 2.30104]",2023-05-19T16:54:21+00:00,3,21,24,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Jardin de l'Hospice Debrousse,20108,1,0,"[48.861451061938, 2.40568600595]",2023-05-19T16:55:42+00:00,1,22,23,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Hôpital - Campo-Formio,13011,6,1,"[48.835405, 2.358218]",2023-05-19T16:58:04+00:00,7,7,16,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Paul Signac - Aristide Briand,31025,3,0,"[48.86950262156371, 2.4502260982990265]",2023-05-19T16:57:12+00:00,3,32,35,OUI,OUI,Montreuil,OUI,2023-05-19T17:52:00.569Z
Jean Calvin - Tournefort,5014,1,2,"[48.84158856925782, 2.348489575088024]",2023-05-19T16:55:16+00:00,3,24,28,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Charles de Gaulle - Graviers,22008,0,0,"[48.88315175918637, 2.2648814320564274]",2022-12-05T05:50:36+00:00,0,0,0,NON,OUI,Neuilly-sur-Seine,NON,2023-05-19T17:52:00.569Z
Stade de France,32011,16,6,"[48.919141953558054, 2.362065576016903]",2023-05-19T16:58:36+00:00,22,20,44,OUI,OUI,Saint-Denis,OUI,2023-05-19T17:52:00.569Z
Porte d'Italie,13033,1,0,"[48.817161987718954, 2.360236309468746]",2023-05-19T16:57:45+00:00,1,12,13,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Vitruve - Davout,20122,3,2,"[48.86053161154489, 2.4091592812626543]",2023-05-19T16:57:59+00:00,5,18,23,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Théâtre de La Garenne,22501,2,0,"[48.905768309295276, 2.2353921022349748]",2023-05-19T16:57:49+00:00,2,17,20,OUI,OUI,La Garenne-Colombes,OUI,2023-05-19T17:52:00.569Z
La Motte-Picquet - Grenelle,15023,3,27,"[48.84858321339195, 2.299347817897797]",2023-05-19T16:58:21+00:00,30,4,34,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Place de l'Insurrection d'Août 1944,42003,0,3,"[48.81477852751594, 2.398074567317963]",2023-05-19T16:58:12+00:00,3,25,30,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-19T17:52:00.569Z
Quai de la Gare - Pont de Bercy,13128,6,15,"[48.83730787972, 2.3740861260598]",2023-05-19T16:57:37+00:00,21,7,30,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Président Wilson - Baudin,23003,6,3,"[48.89826887103676, 2.2849336266517644]",2023-05-19T16:58:47+00:00,9,19,28,OUI,OUI,Levallois-Perret,OUI,2023-05-19T17:52:00.569Z
Jourdan - Monticelli,14131,0,0,"[48.822032, 2.329095]",2023-05-19T16:58:46+00:00,0,28,30,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Assas - Luxembourg,6008,3,3,"[48.84373446877937, 2.333428381875887]",2023-05-19T16:54:48+00:00,6,21,33,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Raspail - Albert Schweitzer,42501,2,17,"[48.81031545, 2.34395871]",2023-05-19T16:57:29+00:00,19,9,28,OUI,OUI,Gentilly,OUI,2023-05-19T17:52:00.569Z
Jean Jaurès - Ouvrières Pivéreuses,35001,1,0,"[48.91042343752563, 2.399576604366303]",2023-05-19T16:58:24+00:00,1,18,20,OUI,OUI,Pantin,OUI,2023-05-19T17:52:00.569Z
Marché aux fleurs,4002,6,11,"[48.85525811539143, 2.3473754525184636]",2023-05-19T16:54:25+00:00,17,5,23,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Estienne d'Orves - Henri Ginoux,21204,4,4,"[48.815388220397274, 2.320886790760933]",2023-05-19T16:54:21+00:00,8,23,31,OUI,OUI,Montrouge,OUI,2023-05-19T17:52:00.569Z
Bobillot - Paulin Mery,13106,1,2,"[48.829899841747384, 2.3543356766748507]",2023-05-19T16:57:03+00:00,3,20,23,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Charonne - Pierre Bayle,11021,1,0,"[48.858445054262, 2.3903981223891]",2023-05-19T16:55:41+00:00,1,21,23,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Emeriau - Beaugrenelle,15030,2,61,"[48.84791249714942, 2.2843059897422795]",2023-05-19T16:57:52+00:00,63,9,74,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Faubourg Poissonnière - Dunkerque,9114,1,0,"[48.880883445404436, 2.349934279918671]",2023-05-19T16:54:28+00:00,1,27,30,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Victor Hugo - La Pompe,16011,2,2,"[48.86795222470859, 2.28146318346262]",2023-05-19T16:55:32+00:00,4,26,41,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Gare de Lyon - Chalon,12007,7,35,"[48.845666194202, 2.3741452395916]",2023-05-19T16:58:42+00:00,42,3,45,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Clichy - Place Blanche,18043,1,0,"[48.883601088297, 2.3332237824798]",2023-05-19T16:57:03+00:00,1,19,20,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Place de la Gare,47001,5,28,"[48.80253358011283, 2.4275037646293645]",2023-05-19T16:57:10+00:00,33,9,46,OUI,OUI,Maisons-Alfort,OUI,2023-05-19T17:52:00.569Z
Place Mongolfier,44101,9,27,"[48.815160030060376, 2.4592879414558415]",2023-05-19T16:58:34+00:00,36,3,39,OUI,OUI,Saint-Maurice,OUI,2023-05-19T17:52:00.569Z
Monceau - Malesherbes,8037,0,0,"[48.8795079, 2.3145456]",2023-05-19T16:58:37+00:00,0,37,38,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Mairie de quartier du Plateau - Mont-Valérien,92001,0,0,"[48.8799933, 2.2072437]",2023-05-19T16:53:47+00:00,0,20,20,OUI,OUI,Nanterre,OUI,2023-05-19T17:52:00.569Z
Rond-Point de la Chapelle,18038,0,0,"[48.895126609314, 2.3599711060524]",2023-02-21T22:23:33+00:00,0,0,0,NON,OUI,Paris,NON,2023-05-19T17:52:00.569Z
La Jarry - Place Diderot,43010,5,2,"[48.849726940367326, 2.452013790607453]",2023-05-19T16:58:48+00:00,7,17,25,OUI,OUI,Vincennes,OUI,2023-05-19T17:52:00.569Z
Place Jacques et Thérèse Tréfouël,15005,1,9,"[48.842726498317, 2.3125657439232]",2023-05-19T16:56:55+00:00,10,32,43,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Lucien Bossoutrot - Général Martial Vallin,15057,3,2,"[48.836956046311, 2.2741072252393]",2023-05-19T16:53:57+00:00,5,34,39,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Quai de l'Oise - Aisne,19128,2,2,"[48.8906231, 2.3833701]",2023-05-19T16:57:38+00:00,4,26,30,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Place du 14 Juillet,22408,2,2,"[48.8192669595252, 2.30119988322258]",2023-05-19T16:56:09+00:00,4,17,22,OUI,OUI,Malakoff,OUI,2023-05-19T17:52:00.569Z
Square Louise Michel,18006,3,0,"[48.884687354509, 2.3441386967897]",2023-05-19T16:58:09+00:00,3,32,36,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Place Edmond Michelet,4020,5,10,"[48.860134890542, 2.3500636965036]",2023-05-19T16:55:46+00:00,15,7,23,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
Taitbout - La Fayette,9024,20,18,"[48.87332988919973, 2.3352625966072087]",2023-05-19T16:57:33+00:00,38,14,53,OUI,OUI,Paris,OUI,2023-05-19T17:52:00.569Z
